id,source,target,distance
190,29,59,159.2312
191,30,3,131.4848
192,30,8,38.5087
193,30,11,144.0116
194,30,14,33.6832
195,30,17,77.9994
196,30,28,158.9032
197,30,31,146.7158
198,30,32,47.4929
199,30,48,108.0643
200,30,54,158.6192
201,31,0,141.8108
202,31,5,163.9893
203,31,8,111.7126
204,31,11,176.4144
205,31,14,146.3219
206,31,25,126.2487
207,31,30,146.7158
208,31,32,106.2331
209,31,34,181.5683
210,31,48,115.3120
211,31,54,32.0454
212,31,58,153.4835
213,32,0,176.0462
214,32,3,171.9538
215,32,5,189.8189
216,32,8,9.7258
217,32,11,160.0081
218,32,14,66.5766
219,32,17,122.5696
220,32,25,162.7675
221,32,30,47.4929
222,32,31,106.2331
223,32,34,169.9948
224,32,48,67.9568
225,32,52,197.7126
226,32,54,113.4387
227,33,9,194.8265
228,33,12,112.3482
229,33,16,117.5298
230,33,26,179.3708
231,33,43,64.4723
232,33,46,100.7593
233,34,0,74.5997
234,34,5,62.2301
235,34,8,179.1300
236,34,25,79.7901
237,34,31,181.5683
238,34,32,169.9948
239,34,39,179.9242
240,34,48,102.0598
241,34,52,97.9941
242,34,54,154.0532
243,35,15,178.5728
244,35,55,34.0243
245,36,4,129.0657
246,36,18,107.2211
247,36,29,169.7480
248,36,41,111.4057
249,36,49,66.9976
250,36,59,105.4456
251,37,22,149.4404
252,37,23,119.5357
253,37,27,15.2990
254,38,6,104.6002
255,38,13,96.4897
256,38,21,177.1927
257,38,44,94.3108
258,39,7,143.2231
259,39,19,179.2762
260,39,20,151.1239
261,39,34,179.9242
262,39,45,118.9730
263,39,52,126.1593
264,39,53,199.6816
265,40,21,69.6089
266,41,4,26.8181
267,41,18,182.2403
268,41,36,111.4057
269,41,49,149.0839
270,41,51,158.2461
271,41,57,130.0477
272,41,59,123.3294
273,42,10,67.2844
274,42,12,172.3255
275,42,19,110.6648
276,42,29,115.6057
277,42,43,175.5465
278,42,46,153.9565
279,42,56,190.1696
280,43,2,175.2853
281,43,12,49.3781
282,43,16,72.0742
283,43,29,141.7936
284,43,33,64.4723
285,43,42,175.5465
286,43,46,36.6733
287,44,1,147.1732
288,44,6,38.2923
289,44,13,61.2100
290,44,38,94.3108
291,44,50,142.5067
292,44,53,164.2846
293,45,7,56.9323
294,45,19,155.1461
295,45,39,118.9730
296,45,53,101.8529
297,46,2,160.5126
298,46,12,24.9472
299,46,16,69.8726
300,46,29,105.5895
301,46,33,100.7593
302,46,42,153.9565
303,46,43,36.6733
304,47,2,123.2022
305,47,16,179.7221
306,48,0,118.7209
307,48,5,128.1017
308,48,8,77.0746
309,48,14,133.6247
310,48,17,168.8459
311,48,25,108.2515
312,48,30,108.0643
313,48,31,115.3120
314,48,32,67.9568
315,48,34,102.0598
316,48,52,141.8147
317,48,54,102.6936
318,49,4,156.5887
319,49,18,40.3339
320,49,36,66.9976
321,49,41,149.0839
322,49,59,172.4431
323,50,1,21.7497
324,50,6,175.5393
325,50,44,142.5067
326,51,4,132.0839
327,51,41,158.2461
328,51,57,49.6597
329,52,0,172.2910
330,52,5,159.6589
331,52,20,115.1445
332,52,25,175.6540
333,52,32,197.7126
334,52,34,97.9941
335,52,39,126.1593
336,52,48,141.8147
337,53,1,194.2332
338,53,6,149.2396
339,53,7,143.7426
340,53,13,167.0829
341,53,39,199.6816
342,53,44,164.2846
343,53,45,101.8529
344,54,0,109.9525
345,54,5,132.3521
346,54,8,120.8952
347,54,14,164.3969
348,54,25,94.4578
349,54,30,158.6192
350,54,31,32.0454
351,54,32,113.4387
352,54,34,154.0532
353,54,48,102.6936
354,54,58,149.5616
355,55,15,186.3533
356,55,35,34.0243
357,56,9,120.6176
358,56,10,144.8313
359,56,19,198.9121
360,56,26,52.3412
361,56,42,190.1696
362,57,4,103.3479
363,57,41,130.0477
364,57,51,49.6597
365,58,0,194.7742
366,58,22,128.8425
367,58,23,99.2352
368,58,25,186.8882
369,58,27,186.2029
370,58,31,153.4835
371,58,54,149.5616
372,59,2,183.4318
373,59,4,150.1458
374,59,29,159.2312
375,59,36,105.4456
376,59,41,123.3294
377,59,49,172.4431
