id,source,target,distance
192,32,52,169.9429
193,32,55,67.1841
194,32,57,49.8458
195,33,5,90.4829
196,33,9,173.1744
197,33,32,53.5730
198,33,36,81.8811
199,33,48,149.2076
200,33,52,174.4440
201,33,55,116.1037
202,33,57,63.8414
203,34,13,169.9259
204,34,22,191.2458
205,34,40,73.9776
206,34,42,192.3381
207,34,46,172.4759
208,35,3,29.4004
209,35,10,139.0457
210,35,19,79.8219
211,35,27,59.9559
212,35,28,164.4209
213,35,31,138.5667
214,35,54,167.3083
215,36,5,148.4230
216,36,8,195.5305
217,36,9,172.2955
218,36,14,186.0841
219,36,32,30.2795
220,36,33,81.8811
221,36,52,161.1805
222,36,55,37.2247
223,36,56,181.5559
224,36,57,52.6283
225,37,4,180.3088
226,37,13,190.7245
227,37,21,149.6149
228,37,26,180.2533
229,37,41,181.2488
230,37,42,116.9158
231,37,49,63.6357
232,37,50,125.0199
233,38,0,126.3654
234,38,12,162.7867
235,38,16,172.2505
236,38,50,101.2138
237,38,59,93.2465
238,39,2,119.1805
239,39,6,127.6819
240,39,22,117.7300
241,39,25,121.9873
242,39,53,110.3680
243,39,54,139.6492
244,39,58,90.6887
245,40,22,180.1361
246,40,34,73.9776
247,40,46,193.6002
248,41,4,22.0060
249,41,13,133.0663
250,41,21,189.8233
251,41,26,105.5461
252,41,37,181.2488
253,41,47,141.2208
254,41,49,195.8918
255,41,53,183.8291
256,42,13,158.8607
257,42,34,192.3381
258,42,37,116.9158
259,42,49,53.6836
260,43,7,155.0993
261,43,15,122.3533
262,43,23,52.7560
263,43,24,154.2807
264,43,45,179.6568
265,44,2,177.5296
266,44,6,114.0232
267,44,25,135.5659
268,45,8,141.4997
269,45,23,156.9633
270,45,24,108.7582
271,45,43,179.6568
272,45,52,192.6256
273,45,56,170.1353
274,46,34,172.4759
275,46,40,193.6002
276,47,4,119.3550
277,47,11,182.8092
278,47,21,99.2223
279,47,26,37.6251
280,47,30,178.1311
281,47,41,141.2208
282,48,5,59.2119
283,48,9,130.0170
284,48,32,177.3080
285,48,33,149.2076
286,49,13,159.4564
287,49,37,63.6357
288,49,41,195.8918
289,49,42,53.6836
290,49,50,167.7438
291,50,0,124.7481
292,50,21,168.2504
293,50,37,125.0199
294,50,38,101.2138
295,50,49,167.7438
296,50,59,152.2961
297,51,31,96.5359
298,52,8,79.8621
299,52,14,178.1294
300,52,32,169.9429
301,52,33,174.4440
302,52,36,161.1805
303,52,45,192.6256
304,52,55,150.6154
305,52,56,108.9380
306,52,57,121.1009
307,53,4,194.0222
308,53,19,189.0352
309,53,22,193.3431
310,53,25,154.0865
311,53,39,110.3680
312,53,41,183.8291
313,53,54,76.4507
314,53,58,189.5663
315,54,3,196.4545
316,54,10,188.5410
317,54,19,130.2325
318,54,25,111.4608
319,54,28,194.8538
320,54,35,167.3083
321,54,39,139.6492
322,54,53,76.4507
323,55,5,185.5583
324,55,8,170.5240
325,55,9,198.6971
326,55,14,149.0992
327,55,32,67.1841
328,55,33,116.1037
329,55,36,37.2247
330,55,52,150.6154
331,55,56,150.7074
332,55,57,69.9897
333,56,8,44.9605
334,56,11,185.9400
335,56,14,78.9725
336,56,30,179.5747
337,56,36,181.5559
338,56,45,170.1353
339,56,52,108.9380
340,56,55,150.7074
341,56,57,171.1836
342,57,5,151.7658
343,57,8,172.8849
344,57,14,197.8438
345,57,32,49.8458
346,57,33,63.8414
347,57,36,52.6283
348,57,52,121.1009
349,57,55,69.9897
350,57,56,171.1836
351,58,2,89.3035
352,58,6,141.0543
353,58,22,52.2730
354,58,25,197.6768
355,58,39,90.6887
356,58,53,189.5663
357,59,0,77.4594
358,59,38,93.2465
359,59,50,152.2961
