id,source,target,distance
172,26,57,88.1161
173,27,0,136.9956
174,27,15,101.6283
175,27,29,184.8859
176,27,35,41.3193
177,27,50,198.2448
178,28,4,136.4558
179,28,22,151.8637
180,28,23,100.2929
181,28,25,165.8307
182,28,36,14.4156
183,28,41,153.5006
184,28,45,66.7000
185,28,46,191.4611
186,29,2,160.6098
187,29,13,140.2686
188,29,27,184.8859
189,29,35,184.9893
190,29,39,172.8606
191,29,49,75.7724
192,29,50,14.8611
193,30,9,125.5714
194,30,24,82.5918
195,30,56,101.5404
196,31,21,81.3549
197,31,39,153.5921
198,31,46,180.9579
199,31,49,165.4107
200,31,54,161.1806
201,32,12,199.7883
202,32,26,130.7716
203,32,40,71.6721
204,32,56,101.7125
205,33,1,12.2416
206,33,4,192.1433
207,33,19,81.2296
208,33,38,189.2729
209,33,43,89.1677
210,33,47,12.6427
211,33,48,29.9806
212,34,3,150.4662
213,34,5,87.6304
214,34,10,48.2772
215,34,11,139.0021
216,34,15,171.6566
217,34,55,136.4129
218,34,58,34.4071
219,34,59,57.1997
220,35,0,176.4847
221,35,15,114.3888
222,35,27,41.3193
223,35,29,184.9893
224,35,50,199.4327
225,36,4,146.0709
226,36,6,197.3450
227,36,22,154.4526
228,36,23,94.3715
229,36,25,152.0869
230,36,28,14.4156
231,36,41,159.8502
232,36,45,76.3956
233,36,46,188.8703
234,37,7,138.7102
235,37,38,136.3349
236,37,44,28.1857
237,38,1,185.6573
238,38,7,39.0043
239,38,19,182.8914
240,38,21,196.0041
241,38,33,189.2729
242,38,37,136.3349
243,38,44,131.9593
244,38,47,196.8169
245,38,54,154.1041
246,39,29,172.8606
247,39,31,153.5921
248,39,42,197.7453
249,39,49,151.2469
250,39,50,168.7909
251,39,54,157.9159
252,40,8,193.4073
253,40,12,148.3291
254,40,26,67.8161
255,40,32,71.6721
256,40,56,143.9939
257,40,57,152.5271
258,41,4,43.4565
259,41,17,175.2871
260,41,22,42.6904
261,41,28,153.5006
262,41,36,159.8502
263,41,43,151.2134
264,41,45,90.2810
265,42,0,186.9407
266,42,16,57.9456
267,42,20,133.5189
268,42,39,197.7453
269,42,51,102.5076
270,42,54,199.9291
271,43,1,93.6970
272,43,4,120.0650
273,43,19,136.2706
274,43,22,193.8619
275,43,33,89.1677
276,43,41,151.2134
277,43,45,171.9625
278,43,47,82.7130
279,43,48,62.5954
280,44,7,142.2351
281,44,37,28.1857
282,44,38,131.9593
283,45,4,69.8189
284,45,19,198.3365
285,45,22,99.9715
286,45,23,166.4112
287,45,25,199.7296
288,45,28,66.7000
289,45,36,76.3956
290,45,41,90.2810
291,45,43,171.9625
292,46,2,130.3756
293,46,6,160.5665
294,46,13,141.1958
295,46,14,116.0141
296,46,23,98.6076
297,46,28,191.4611
298,46,31,180.9579
299,46,36,188.8703
300,46,49,192.5400
301,47,1,24.6374
302,47,4,191.0198
303,47,19,93.3266
304,47,33,12.6427
305,47,38,196.8169
306,47,43,82.7130
307,47,48,20.5670
308,48,1,39.0973
309,48,4,174.3941
310,48,19,102.7211
311,48,33,29.9806
312,48,43,62.5954
313,48,47,20.5670
314,49,2,121.1854
315,49,13,101.7846
316,49,14,184.0891
317,49,29,75.7724
318,49,31,165.4107
319,49,39,151.2469
320,49,46,192.5400
321,49,50,61.2402
322,50,2,148.7366
323,50,13,128.2277
324,50,27,198.2448
325,50,29,14.8611
326,50,35,199.4327
327,50,39,168.7909
328,50,49,61.2402
329,51,16,99.6639
330,51,42,102.5076
331,52,25,167.9035
332,52,53,49.1194
333,53,17,185.1327
334,53,25,122.9140
335,53,52,49.1194
336,54,7,119.9022
337,54,21,133.5484
338,54,31,161.1806
339,54,38,154.1041
340,54,39,157.9159
341,54,42,199.9291
342,55,0,185.0078
343,55,5,64.5002
344,55,10,180.0318
345,55,15,140.8191
346,55,34,136.4129
347,55,58,124.2316
348,55,59,193.5616
349,56,9,190.9198
350,56,12,198.8599
351,56,24,136.8607
352,56,26,167.5248
353,56,30,101.5404
354,56,32,101.7125
355,56,40,143.9939
356,56,57,199.1649
357,57,2,106.8623
358,57,12,5.5389
359,57,13,116.1859
360,57,14,101.4043
361,57,26,88.1161
362,57,40,152.5271
363,57,56,199.1649
364,58,3,145.0886
365,58,5,91.0707
366,58,10,79.3953
367,58,11,136.2490
368,58,15,137.8291
369,58,34,34.4071
370,58,55,124.2316
371,58,59,80.3513
372,59,3,118.2070
373,59,5,141.5153
374,59,10,25.7232
375,59,11,104.0416
376,59,18,189.5739
377,59,34,57.1997
378,59,55,193.5616
379,59,58,80.3513
