id,source,target,distance
289,52,6,196.5813
290,52,18,36.5361
291,52,31,52.7409
292,52,39,140.1995
293,53,13,111.0529
294,53,15,172.0450
295,53,26,175.5174
296,53,30,160.3987
297,53,41,176.6646
298,54,5,110.1385
299,54,7,197.5619
300,54,15,167.0718
301,54,19,147.0122
302,54,23,137.7402
303,54,26,71.6844
304,55,1,155.6001
305,55,10,33.3850
306,55,22,117.6390
307,55,24,164.9598
308,55,27,144.7080
309,55,40,139.0282
310,55,44,45.3992
311,55,46,188.5122
312,55,59,77.9632
313,56,0,133.3563
314,56,14,87.8075
315,56,21,117.7441
316,56,35,147.8539
317,56,38,134.5172
318,56,41,199.2796
319,56,51,161.4703
320,57,3,150.3027
321,57,17,104.2721
322,57,25,133.5546
323,57,33,93.1859
324,57,36,170.8792
325,57,42,144.4079
326,57,58,196.7504
327,58,3,138.2482
328,58,6,103.3537
329,58,17,188.1382
330,58,33,105.4053
331,58,39,114.6224
332,58,57,196.7504
333,59,10,75.7943
334,59,22,39.7692
335,59,24,100.7990
336,59,27,88.8095
337,59,40,66.0668
338,59,44,104.4144
339,59,55,77.9632
