id,source,target,distance
263,45,21,13.3714
264,45,22,83.4655
265,45,48,154.8279
266,46,13,152.1537
267,46,20,172.0512
268,46,23,191.4745
269,46,28,163.8597
270,47,26,192.5469
271,47,59,100.4357
272,48,7,81.4361
273,48,11,150.5608
274,48,15,127.2893
275,48,19,129.6291
276,48,21,163.6380
277,48,22,123.7973
278,48,34,91.9189
279,48,36,149.2754
280,48,38,168.1919
281,48,45,154.8279
282,49,23,134.6631
283,49,26,127.2586
284,49,44,160.7251
285,49,53,90.8762
286,49,59,145.5938
287,50,8,156.3610
288,50,17,160.0868
289,50,52,183.1844
290,51,3,152.6334
291,51,30,147.2300
292,51,43,82.4987
293,51,58,64.9925
294,52,8,91.3219
295,52,9,96.4098
296,52,16,64.0093
297,52,17,44.1130
298,52,27,148.0739
299,52,30,161.3217
300,52,41,138.4166
301,52,50,183.1844
302,53,0,146.4644
303,53,5,188.0127
304,53,23,162.8315
305,53,26,88.5308
306,53,29,145.5578
307,53,32,172.5138
308,53,44,77.9133
309,53,49,90.8762
310,53,55,120.1577
311,53,57,157.2255
312,53,59,189.0102
313,54,20,47.6278
314,54,41,130.4033
315,55,0,45.6615
316,55,5,133.1828
317,55,26,176.1357
318,55,29,61.3345
319,55,32,53.2850
320,55,44,46.1661
321,55,53,120.1577
322,55,57,50.5581
323,56,6,148.8999
324,56,10,92.4278
325,56,18,185.8470
326,56,28,82.3774
327,56,39,163.2334
328,57,0,80.6599
329,57,5,172.5895
330,57,18,176.3130
331,57,28,184.9451
332,57,29,28.8366
333,57,32,33.6087
334,57,44,79.5720
335,57,53,157.2255
336,57,55,50.5581
337,58,3,90.2187
338,58,43,19.4407
339,58,51,64.9925
340,59,26,136.5787
341,59,47,100.4357
342,59,49,145.5938
343,59,53,189.0102
