id,source,target,distance
234,36,51,83.1696
235,37,1,67.0910
236,37,4,192.7287
237,37,31,195.8623
238,37,39,148.5836
239,37,54,49.1082
240,37,55,45.2660
241,38,19,177.2486
242,38,20,108.3445
243,38,23,183.4973
244,38,25,128.9848
245,38,33,72.3902
246,39,1,143.9598
247,39,4,121.6444
248,39,31,81.2473
249,39,37,148.5836
250,39,54,107.1043
251,39,55,193.6193
252,40,3,162.0595
253,40,6,179.9672
254,40,8,83.8726
255,40,19,195.4297
256,40,27,122.1362
257,40,52,180.3134
258,41,5,105.2730
259,41,22,75.9549
260,41,28,133.0382
261,41,30,80.6100
262,41,35,117.3819
263,41,43,80.6358
264,41,46,91.4169
265,41,47,123.0575
266,42,50,122.2853
267,42,58,93.5358
268,43,5,113.0795
269,43,7,149.2768
270,43,22,4.9341
271,43,28,52.5813
272,43,30,159.0743
273,43,35,173.0810
274,43,41,80.6358
275,43,46,97.0963
276,44,3,166.1439
277,44,6,145.5933
278,44,16,164.1874
279,44,21,86.4603
280,44,45,27.7491
281,44,57,110.5896
282,45,3,142.8408
283,45,6,122.6113
284,45,16,179.7124
285,45,21,63.0217
286,45,44,27.7491
287,45,57,99.6710
288,46,5,186.0107
289,46,7,142.2335
290,46,22,93.5610
291,46,28,127.1098
292,46,30,156.2563
293,46,35,95.0196
294,46,41,91.4169
295,46,43,97.0963
296,46,47,194.1854
297,47,5,160.3614
298,47,10,130.8217
299,47,15,84.9682
300,47,18,149.9188
301,47,22,197.0924
302,47,29,96.0726
303,47,30,42.5064
304,47,34,139.4620
305,47,35,149.4162
306,47,41,123.0575
307,47,46,194.1854
308,48,17,163.6727
309,48,24,133.8634
310,48,26,14.9459
311,48,50,158.3305
312,49,11,93.6769
313,49,13,14.3472
314,49,23,195.6353
315,49,36,139.6743
316,49,51,56.5550
317,50,24,184.8777
318,50,26,152.2505
319,50,42,122.2853
320,50,48,158.3305
321,50,58,45.8088
322,51,11,75.0592
323,51,13,67.9653
324,51,23,143.1518
325,51,36,83.1696
326,51,49,56.5550
327,52,2,154.1915
328,52,10,138.5773
329,52,15,145.8614
330,52,19,163.4461
331,52,27,89.1309
332,52,29,153.2733
333,52,34,168.3034
334,52,40,180.3134
335,53,2,87.8380
336,53,14,63.8222
337,53,17,165.1661
338,53,24,97.9782
339,53,32,156.5592
340,54,1,48.3707
341,54,4,178.4920
342,54,31,167.9450
343,54,37,49.1082
344,54,39,107.1043
345,54,55,92.9042
346,55,1,94.8129
347,55,8,196.2491
348,55,37,45.2660
349,55,39,193.6193
350,55,54,92.9042
351,56,0,44.3449
352,56,12,112.9152
353,56,32,134.6209
354,56,59,50.2300
355,57,3,199.9352
356,57,4,151.7205
357,57,6,184.2468
358,57,21,60.5387
359,57,44,110.5896
360,57,45,99.6710
361,58,26,196.4005
362,58,42,93.5358
363,58,50,45.8088
364,59,0,46.5913
365,59,12,103.0467
366,59,32,123.5472
367,59,56,50.2300
