id,source,target,distance
141,22,5,153.6810
142,22,15,108.6578
143,22,16,176.6539
144,22,37,111.0871
145,22,40,177.8459
146,22,56,94.8313
147,23,34,133.5906
148,23,36,92.9839
149,23,47,140.0926
150,24,3,121.9146
151,24,4,102.6583
152,24,17,108.3067
153,24,21,146.5411
154,24,29,170.0859
155,24,30,186.8771
156,24,44,186.3204
157,24,53,113.4285
158,24,55,71.6888
159,25,0,160.1311
160,25,1,184.1055
161,25,10,126.7362
162,25,16,99.1901
163,25,39,91.3355
164,25,58,143.8978
165,26,7,104.0244
166,26,18,75.4912
167,26,27,140.6973
168,26,28,122.7828
169,26,46,115.0407
170,26,49,181.8070
171,26,51,185.5815
172,27,2,195.8604
173,27,7,130.2991
174,27,18,69.5914
175,27,26,140.6973
176,27,28,78.6689
177,27,34,90.3268
178,27,47,110.0357
179,27,49,183.1966
180,27,50,198.6906
181,28,1,187.1028
182,28,2,125.3604
183,28,7,58.4338
184,28,18,58.2406
185,28,26,122.7828
186,28,27,78.6689
187,28,34,101.9681
188,28,47,93.7387
189,28,50,123.4296
190,29,4,71.7274
191,29,21,155.3265
192,29,24,170.0859
193,29,53,62.5459
194,29,55,112.1902
195,30,3,185.6781
196,30,4,159.2827
197,30,17,193.3847
198,30,21,51.0644
199,30,24,186.8771
200,30,55,140.6352
201,31,13,80.7689
202,31,14,33.3127
203,31,33,98.0116
204,31,54,152.5618
205,32,42,81.6044
206,32,44,166.8648
207,32,45,68.2373
208,32,57,141.2304
209,33,13,131.6040
210,33,14,119.1095
211,33,31,98.0116
212,34,2,159.1447
213,34,7,157.7606
214,34,18,138.6173
215,34,23,133.5906
216,34,27,90.3268
217,34,28,101.9681
218,34,36,143.7985
219,34,47,35.7127
220,34,50,173.3031
221,35,8,110.3781
222,35,9,99.6161
223,35,41,61.2711
224,35,43,69.3852
225,35,59,72.1759
226,36,2,171.6091
227,36,23,92.9839
228,36,34,143.7985
229,36,47,126.2040
230,36,50,197.0475
231,36,52,192.3659
232,37,5,46.1418
233,37,15,140.9312
234,37,16,181.6054
235,37,22,111.0871
236,37,40,101.7467
237,37,56,31.2466
238,38,13,177.9231
239,38,14,175.4742
240,38,54,119.8527
241,39,0,170.3333
242,39,10,119.0638
243,39,16,188.6320
244,39,25,91.3355
245,40,1,185.4497
246,40,5,114.2842
247,40,16,129.0073
248,40,19,122.6452
249,40,22,177.8459
250,40,37,101.7467
251,40,52,150.2594
252,40,56,132.1504
253,40,58,166.3673
254,41,8,171.6490
255,41,9,90.5132
256,41,35,61.2711
257,41,43,24.3246
258,41,48,190.4480
259,41,59,131.0845
260,42,32,81.6044
261,42,44,115.6249
262,42,45,14.5083
263,42,57,74.0713
264,43,8,177.0724
265,43,9,68.0799
266,43,35,69.3852
267,43,41,24.3246
268,43,48,174.5290
269,43,59,132.1961
270,44,3,120.6854
271,44,17,112.5238
272,44,24,186.3204
273,44,32,166.8648
274,44,42,115.6249
275,44,45,117.4463
276,44,57,48.6530
277,45,32,68.2373
278,45,42,14.5083
279,45,44,117.4463
280,45,57,80.0628
281,46,18,189.3406
282,46,26,115.0407
283,46,51,118.3846
284,47,2,124.9337
285,47,7,142.5734
286,47,18,142.2985
287,47,23,140.0926
288,47,27,110.0357
289,47,28,93.7387
290,47,34,35.7127
291,47,36,126.2040
292,47,50,140.8649
293,48,9,174.2325
294,48,41,190.4480
295,48,43,174.5290
296,49,12,35.0615
297,49,18,186.1380
298,49,26,181.8070
299,49,27,183.1966
300,50,1,67.3540
301,50,2,25.7143
302,50,7,105.1949
303,50,10,182.0846
304,50,16,193.5250
305,50,18,173.4103
306,50,27,198.6906
307,50,28,123.4296
308,50,34,173.3031
309,50,36,197.0475
310,50,47,140.8649
311,50,52,118.3094
312,50,58,107.8759
313,51,10,167.2852
314,51,26,185.5815
315,51,46,118.3846
316,52,1,94.4516
317,52,2,108.7793
318,52,16,168.0257
319,52,19,124.7179
320,52,36,192.3659
321,52,40,150.2594
322,52,50,118.3094
323,52,58,116.8370
324,53,4,41.7911
325,53,21,149.9971
326,53,24,113.4285
327,53,29,62.5459
328,53,55,73.4949
329,54,13,86.2937
330,54,14,119.3034
331,54,15,187.6671
332,54,31,152.5618
333,54,38,119.8527
334,55,3,162.2132
335,55,4,40.6239
336,55,17,155.1092
337,55,21,91.6865
338,55,24,71.6888
339,55,29,112.1902
340,55,30,140.6352
341,55,53,73.4949
342,56,5,60.7460
343,56,15,109.7122
344,56,16,199.5054
345,56,22,94.8313
346,56,37,31.2466
347,56,40,132.1504
348,57,3,167.4212
349,57,17,160.5746
350,57,32,141.2304
351,57,42,74.0713
352,57,44,48.6530
353,57,45,80.0628
354,58,1,42.7172
355,58,2,124.2067
356,58,7,183.6903
357,58,10,144.7387
358,58,16,85.8743
359,58,25,143.8978
360,58,40,166.3673
361,58,50,107.8759
362,58,52,116.8370
363,59,8,50.7054
364,59,9,128.0391
365,59,35,72.1759
366,59,41,131.0845
367,59,43,132.1961
