id,source,target,distance
153,23,39,79.0598
154,23,40,167.4064
155,23,48,124.3354
156,23,50,95.6058
157,24,14,60.1337
158,24,29,160.5390
159,24,55,64.0291
160,25,9,161.3456
161,25,10,81.8672
162,25,13,128.2421
163,25,26,171.8588
164,25,27,192.9713
165,25,42,150.4692
166,25,46,44.0599
167,25,52,119.8264
168,26,25,171.8588
169,26,27,50.6362
170,26,46,132.3959
171,26,52,77.8010
172,27,5,163.6308
173,27,25,192.9713
174,27,26,50.6362
175,27,33,174.4780
176,27,46,149.5235
177,27,52,122.6422
178,28,3,86.0918
179,28,7,189.5828
180,28,12,50.8651
181,28,16,29.7059
182,28,21,150.0723
183,28,32,134.2156
184,28,40,138.3541
185,28,47,189.4730
186,28,48,175.4528
187,28,54,162.5579
188,28,56,182.4230
189,29,7,143.2978
190,29,14,187.1588
191,29,17,59.4980
192,29,21,188.8857
193,29,24,160.5390
194,29,53,115.3200
195,29,55,182.9347
196,29,56,196.4914
197,30,1,137.3492
198,30,35,183.8847
199,31,0,175.0889
200,31,2,101.1045
201,31,18,114.6989
202,31,19,125.9320
203,31,34,50.7617
204,31,35,190.4051
205,31,37,140.6926
206,31,49,170.7251
207,32,3,55.9936
208,32,7,171.8400
209,32,12,83.4079
210,32,13,170.1020
211,32,16,105.6846
212,32,21,118.3611
213,32,28,134.2156
214,32,42,165.5462
215,32,53,188.2271
216,33,5,149.4721
217,33,20,196.2727
218,33,27,174.4780
219,33,36,115.2972
220,33,44,61.2357
221,33,58,121.3044
222,34,2,150.6187
223,34,18,65.5627
224,34,19,156.0546
225,34,31,50.7617
226,34,37,127.8362
227,35,0,112.0459
228,35,2,150.5393
229,35,4,152.7930
230,35,19,95.3516
231,35,30,183.8847
232,35,31,190.4051
233,35,38,173.6726
234,36,5,184.1248
235,36,33,115.2972
236,36,44,100.7317
237,36,58,67.7012
238,37,2,186.1579
239,37,18,118.4718
240,37,31,140.6926
241,37,34,127.8362
242,37,49,186.6413
243,38,0,81.5670
244,38,2,151.2373
245,38,4,35.7699
246,38,35,173.6726
247,38,49,146.4022
248,39,6,124.5430
249,39,22,126.1769
250,39,23,79.0598
251,39,41,172.4659
252,39,50,115.0032
253,40,12,189.2140
254,40,16,167.5938
255,40,23,167.4064
256,40,28,138.3541
257,40,45,151.5700
258,40,47,176.7334
259,40,48,70.2385
260,40,54,198.6553
261,41,6,51.9473
262,41,22,82.5019
263,41,39,172.4659
264,41,50,154.7737
265,42,3,198.3866
266,42,10,100.1728
267,42,13,31.5372
268,42,18,188.5071
269,42,25,150.4692
270,42,32,165.5462
271,42,46,194.4886
272,43,8,92.2740
273,43,9,94.3278
274,43,20,52.8984
275,43,44,198.2704
276,43,54,128.8657
277,44,9,194.0292
278,44,20,166.1067
279,44,33,61.2357
280,44,36,100.7317
281,44,43,198.2704
282,44,58,139.5485
283,45,15,180.2121
284,45,40,151.5700
285,45,47,98.9561
286,45,56,173.8382
287,45,59,178.1078
288,46,9,164.3002
289,46,10,118.6272
290,46,13,171.5802
291,46,25,44.0599
292,46,26,132.3959
293,46,27,149.5235
294,46,42,194.4886
295,46,52,94.8066
296,47,7,167.9211
297,47,15,108.4019
298,47,21,185.6577
299,47,28,189.4730
300,47,40,176.7334
301,47,45,98.9561
302,47,53,189.3239
303,47,56,74.9717
304,47,59,126.1540
305,48,23,124.3354
306,48,28,175.4528
307,48,40,70.2385
308,48,50,155.0280
309,48,54,169.7124
310,49,0,126.4160
311,49,2,91.9954
312,49,4,175.3095
313,49,31,170.7251
314,49,37,186.6413
315,49,38,146.4022
316,50,6,136.2516
317,50,22,72.4876
318,50,23,95.6058
319,50,39,115.0032
320,50,41,154.7737
321,50,48,155.0280
322,50,51,145.5901
323,51,8,146.6714
324,51,11,94.1906
325,51,22,155.8107
326,51,50,145.5901
327,52,25,119.8264
328,52,26,77.8010
329,52,27,122.6422
330,52,46,94.8066
331,53,7,29.4520
332,53,12,198.4962
333,53,15,175.7237
334,53,17,58.5688
335,53,21,75.1456
336,53,29,115.3200
337,53,32,188.2271
338,53,47,189.3239
339,53,56,114.5101
340,54,3,178.0086
341,54,8,97.2031
342,54,9,188.1748
343,54,12,177.5634
344,54,16,163.5083
345,54,20,173.3945
346,54,28,162.5579
347,54,40,198.6553
348,54,43,128.8657
349,54,48,169.7124
350,55,14,8.4412
351,55,24,64.0291
352,55,29,182.9347
353,56,7,94.7492
354,56,12,191.8372
355,56,15,100.0600
356,56,16,192.2849
357,56,17,158.6280
358,56,21,122.7419
359,56,28,182.4230
360,56,29,196.4914
361,56,45,173.8382
362,56,47,74.9717
363,56,53,114.5101
364,56,59,134.8232
365,57,5,196.2760
366,57,58,182.2694
367,58,5,125.4398
368,58,33,121.3044
369,58,36,67.7012
370,58,44,139.5485
371,58,57,182.2694
372,59,15,38.3176
373,59,45,178.1078
374,59,47,126.1540
375,59,56,134.8232
