id,source,target,distance
276,37,59,114.6378
277,38,36,123.4307
278,38,43,129.8969
279,38,56,144.5309
280,39,4,126.4301
281,39,6,176.0770
282,39,7,173.9253
283,39,8,196.4415
284,39,12,116.1956
285,39,17,157.5792
286,39,22,151.8593
287,39,23,88.2952
288,39,34,192.6763
289,39,42,68.6145
290,39,47,168.2394
291,39,52,45.0262
292,40,13,67.2159
293,40,37,167.9619
294,40,47,52.5314
295,40,48,101.3003
296,40,52,196.7494
297,41,2,171.5434
298,41,3,66.6618
299,41,9,99.7794
300,41,14,176.1343
301,41,31,193.1948
302,41,44,130.8639
303,41,46,108.8294
304,41,49,147.2079
305,41,53,154.2648
306,42,4,69.9249
307,42,6,166.5503
308,42,8,131.1541
309,42,12,76.9911
310,42,17,130.3674
311,42,22,83.3003
312,42,23,40.0937
313,42,32,161.5956
314,42,33,170.0623
315,42,34,135.3754
316,42,39,68.6145
317,42,47,191.9845
318,42,52,50.1397
319,43,0,157.7358
320,43,38,129.8969
321,43,56,198.4231
322,44,3,192.4739
323,44,10,181.7199
324,44,14,48.4394
325,44,26,111.9982
326,44,41,130.8639
327,44,46,120.0977
328,44,49,142.8829
329,44,53,187.1282
330,44,55,184.9335
331,44,57,114.8978
332,45,11,124.0355
333,45,15,73.5436
334,45,35,194.2255
335,45,54,185.5300
336,46,3,130.7739
337,46,9,161.3188
338,46,10,123.2140
339,46,14,164.7754
340,46,21,175.1019
341,46,26,141.4882
342,46,30,190.4380
343,46,31,112.8586
344,46,41,108.8294
345,46,44,120.0977
346,46,57,180.8305
347,47,13,109.5781
348,47,33,198.4481
349,47,37,178.2154
350,47,39,168.2394
351,47,40,52.5314
352,47,42,191.9845
353,47,48,153.7341
354,47,52,145.4200
355,48,13,80.2719
356,48,25,153.6845
357,48,37,185.4782
358,48,40,101.3003
359,48,47,153.7341
360,48,58,179.9008
361,49,2,82.3663
362,49,8,199.9628
363,49,14,151.4917
364,49,20,193.3342
365,49,28,169.3671
366,49,32,157.0089
367,49,41,147.2079
368,49,44,142.8829
369,49,53,53.0192
370,50,16,158.7497
371,50,24,153.2868
372,50,29,125.7308
373,51,18,140.3217
374,51,19,191.0045
375,51,27,157.9475
376,52,4,119.8282
377,52,8,179.3247
378,52,12,122.0483
379,52,17,172.2675
380,52,22,124.3078
381,52,23,86.4733
382,52,33,173.0181
383,52,34,185.5146
384,52,39,45.0262
385,52,40,196.7494
386,52,42,50.1397
387,52,47,145.4200
388,53,2,29.8663
389,53,20,153.9748
390,53,24,173.6099
391,53,28,116.3790
392,53,29,199.3634
393,53,32,175.8947
394,53,41,154.2648
395,53,44,187.1282
396,53,49,53.0192
397,54,11,67.5105
398,54,15,170.3455
399,54,45,185.5300
400,54,55,182.9745
401,55,10,194.9463
402,55,14,155.6705
403,55,26,106.9517
404,55,44,184.9335
405,55,54,182.9745
406,55,57,71.6651
407,56,21,166.7349
408,56,30,190.7984
409,56,31,166.1521
410,56,36,104.4778
411,56,38,144.5309
412,56,43,198.4231
413,57,0,199.7624
414,57,10,155.7379
415,57,14,93.7064
416,57,26,50.2784
417,57,44,114.8978
418,57,46,180.8305
419,57,55,71.6651
420,58,1,145.8562
421,58,25,164.6638
422,58,37,87.0241
423,58,48,179.9008
424,58,59,66.9669
425,59,1,178.6368
426,59,37,114.6378
427,59,58,66.9669
