id,source,target,distance
166,25,47,83.8232
167,26,3,47.0932
168,26,8,113.0230
169,26,10,140.6943
170,26,23,145.0012
171,26,28,125.2721
172,26,36,101.0077
173,26,37,173.9069
174,26,43,195.7775
175,26,44,187.7684
176,26,45,106.8699
177,26,46,160.1495
178,26,54,164.5042
179,27,4,116.8543
180,27,22,132.6864
181,27,33,90.9832
182,27,48,128.9738
183,28,3,171.7108
184,28,5,190.9911
185,28,8,109.2923
186,28,10,27.7296
187,28,24,97.6055
188,28,26,125.2721
189,28,36,62.9054
190,28,44,123.0144
191,28,52,185.4821
192,28,54,197.0706
193,29,53,41.1045
194,29,57,181.1278
195,30,2,69.7984
196,30,7,121.0532
197,30,9,172.7290
198,30,25,38.8197
199,30,47,93.4805
200,31,21,175.7984
201,31,23,191.6919
202,31,42,168.2930
203,31,46,162.6679
204,31,49,132.8369
205,31,54,116.2117
206,32,0,84.3411
207,32,12,115.7754
208,32,13,188.0009
209,32,38,60.8989
210,32,41,139.1773
211,32,53,174.0737
212,32,58,93.4823
213,33,4,92.8327
214,33,15,178.4207
215,33,22,71.8604
216,33,27,90.9832
217,33,48,191.6206
218,34,6,184.9467
219,34,17,172.0006
220,34,20,141.5906
221,34,41,153.7312
222,34,51,183.3230
223,34,59,116.9578
224,35,17,196.3901
225,35,20,178.4308
226,35,21,107.8532
227,35,49,121.9714
228,35,57,73.2811
229,36,3,139.9577
230,36,8,46.7384
231,36,10,57.2639
232,36,18,183.7870
233,36,24,123.5885
234,36,26,101.0077
235,36,28,62.9054
236,36,37,173.0687
237,36,43,165.3164
238,36,44,180.7829
239,36,45,177.0629
240,37,3,160.8387
241,37,8,129.7080
242,37,18,128.2089
243,37,19,154.7058
244,37,26,173.9069
245,37,36,173.0687
246,37,43,53.0128
247,37,45,122.4667
248,38,0,35.3710
249,38,12,105.2579
250,38,13,145.9356
251,38,32,60.8989
252,38,39,174.3631
253,38,41,196.3486
254,38,53,183.3670
255,38,58,37.5833
256,39,0,155.4755
257,39,11,152.2574
258,39,13,130.5793
259,39,38,174.3631
260,39,55,82.3705
261,39,58,150.2263
262,40,15,98.1332
263,40,16,149.2116
264,40,56,158.0117
265,41,12,182.9390
266,41,32,139.1773
267,41,34,153.7312
268,41,38,196.3486
269,41,57,187.6809
270,42,1,154.7590
271,42,31,168.2930
272,42,44,104.2765
273,42,54,111.2088
274,43,3,194.3173
275,43,8,118.5876
276,43,18,75.2031
277,43,19,190.2932
278,43,26,195.7775
279,43,36,165.3164
280,43,37,53.0128
281,43,45,168.2903
282,44,1,145.5518
283,44,5,186.2645
284,44,10,146.1326
285,44,24,181.5045
286,44,26,187.7684
287,44,28,123.0144
288,44,36,180.7829
289,44,42,104.2765
290,44,54,134.0772
291,45,3,65.6761
292,45,8,158.7344
293,45,19,198.4560
294,45,23,140.8792
295,45,26,106.8699
296,45,36,177.0629
297,45,37,122.4667
298,45,43,168.2903
299,45,46,169.2757
300,46,3,137.5771
301,46,21,149.0787
302,46,23,30.0203
303,46,26,160.1495
304,46,31,162.6679
305,46,45,169.2757
306,46,54,144.9262
307,47,2,45.5540
308,47,7,118.6507
309,47,9,173.1162
310,47,14,179.8455
311,47,25,83.8232
312,47,30,93.4805
313,47,50,197.4493
314,47,51,165.9924
315,48,11,105.7008
316,48,27,128.9738
317,48,33,191.6206
318,49,14,127.7409
319,49,17,114.9294
320,49,20,122.3890
321,49,21,165.2472
322,49,31,132.8369
323,49,35,121.9714
324,49,50,107.3673
325,49,51,187.2623
326,49,57,189.0508
327,50,14,20.4239
328,50,17,43.6350
329,50,20,80.6852
330,50,47,197.4493
331,50,49,107.3673
332,50,51,83.5928
333,51,2,171.0415
334,51,6,118.7544
335,51,7,159.9036
336,51,9,170.3180
337,51,14,66.0802
338,51,17,78.9274
339,51,20,102.7404
340,51,34,183.3230
341,51,47,165.9924
342,51,49,187.2623
343,51,50,83.5928
344,51,59,133.0654
345,52,5,128.9489
346,52,10,163.2741
347,52,24,87.9259
348,52,28,185.4821
349,53,29,41.1045
350,53,32,174.0737
351,53,38,183.3670
352,53,57,174.9562
353,53,58,174.4984
354,54,3,183.6385
355,54,23,162.0260
356,54,26,164.5042
357,54,28,197.0706
358,54,31,116.2117
359,54,42,111.2088
360,54,44,134.0772
361,54,46,144.9262
362,55,13,147.0055
363,55,39,82.3705
364,56,19,120.0524
365,56,40,158.0117
366,57,21,156.4272
367,57,29,181.1278
368,57,35,73.2811
369,57,41,187.6809
370,57,49,189.0508
371,57,53,174.9562
372,58,0,54.9908
373,58,11,196.2665
374,58,12,134.1115
375,58,13,152.0992
376,58,32,93.4823
377,58,38,37.5833
378,58,39,150.2263
379,58,53,174.4984
380,59,6,71.6079
381,59,7,186.2968
382,59,9,153.0653
383,59,14,192.2593
384,59,17,175.1999
385,59,20,167.7095
386,59,34,116.9578
387,59,51,133.0654
