id,source,target,distance
140,23,31,190.7894
141,23,32,169.4666
142,23,36,8.3539
143,23,37,147.5349
144,23,50,128.5995
145,23,52,82.7675
146,24,3,98.2572
147,24,5,162.9191
148,24,33,102.1319
149,24,53,132.1824
150,25,1,172.1258
151,25,9,64.2476
152,25,21,32.0416
153,25,41,137.1086
154,25,42,44.2503
155,26,10,121.4432
156,26,15,128.2194
157,26,23,190.6816
158,26,31,98.3956
159,26,36,189.7315
160,26,39,166.0211
161,26,48,164.9260
162,26,50,87.9085
163,26,52,112.5344
164,26,57,151.5549
165,27,40,174.7436
166,27,48,175.2722
167,27,51,199.1688
168,27,54,106.1465
169,28,14,92.8123
170,28,16,173.2358
171,28,38,163.2439
172,29,14,121.1832
173,29,16,47.2230
174,29,38,73.4597
175,29,58,186.0655
176,30,13,69.3151
177,30,17,131.8787
178,30,18,126.8610
179,30,46,155.6959
180,30,47,197.2933
181,30,58,82.0709
182,31,15,142.2189
183,31,23,190.7894
184,31,26,98.3956
185,31,36,194.0889
186,31,39,163.8439
187,31,48,66.5580
188,31,50,65.0403
189,31,51,121.1345
190,31,52,143.9486
191,31,57,194.1816
192,32,2,90.1275
193,32,7,3.0923
194,32,23,169.4666
195,32,36,171.8637
196,32,49,132.1951
197,33,3,93.6986
198,33,5,111.1434
199,33,24,102.1319
200,34,1,146.9537
201,34,11,92.4216
202,34,12,62.5607
203,34,15,166.7725
204,34,22,48.7727
205,34,35,193.9957
206,34,39,143.1392
207,34,45,100.6851
208,34,46,185.9388
209,34,56,88.9844
210,34,57,139.0151
211,34,59,196.3324
212,35,1,188.6320
213,35,11,101.9911
214,35,12,191.5156
215,35,22,158.3490
216,35,34,193.9957
217,36,7,174.8315
218,36,23,8.3539
219,36,26,189.7315
220,36,31,194.0889
221,36,32,171.8637
222,36,37,139.8953
223,36,50,131.0306
224,36,52,79.9616
225,37,23,147.5349
226,37,36,139.8953
227,37,52,170.2058
228,38,14,77.9391
229,38,16,28.8537
230,38,28,163.2439
231,38,29,73.4597
232,38,58,184.7782
233,39,12,186.7202
234,39,15,39.9268
235,39,17,196.7196
236,39,22,190.8742
237,39,26,166.0211
238,39,31,163.8439
239,39,34,143.1392
240,39,45,62.3164
241,39,48,191.1898
242,39,51,186.3797
243,39,56,129.3573
244,39,57,78.9479
245,40,3,168.1404
246,40,5,127.9508
247,40,27,174.7436
248,40,49,179.5110
249,40,54,75.9759
250,41,1,195.0711
251,41,4,193.3099
252,41,6,191.2463
253,41,21,105.8703
254,41,25,137.1086
255,41,42,119.3912
256,41,43,146.7973
257,41,44,63.4983
258,42,1,131.3184
259,42,9,99.1245
260,42,21,44.2985
261,42,25,44.2503
262,42,41,119.3912
263,42,44,181.4294
264,43,6,120.9509
265,43,41,146.7973
266,43,44,86.2504
267,44,4,199.4972
268,44,6,136.9785
269,44,21,169.1207
270,44,41,63.4983
271,44,42,181.4294
272,44,43,86.2504
273,45,11,180.2265
274,45,12,157.1420
275,45,15,100.3162
276,45,17,176.3832
277,45,22,149.1211
278,45,34,100.6851
279,45,39,62.3164
280,45,46,148.9465
281,45,56,67.0481
282,45,57,114.6783
283,46,17,126.9740
284,46,30,155.6959
285,46,34,185.9388
286,46,45,148.9465
287,46,56,100.7315
288,46,58,104.9756
289,47,13,174.3726
290,47,17,97.4160
291,47,18,117.6139
292,47,30,197.2933
293,47,48,160.3829
294,47,51,94.5882
295,48,15,182.0488
296,48,26,164.9260
297,48,27,175.2722
298,48,31,66.5580
299,48,39,191.1898
300,48,47,160.3829
301,48,50,114.5544
302,48,51,65.9902
303,48,52,194.1608
304,49,2,129.6533
305,49,7,131.9508
306,49,32,132.1951
307,49,40,179.5110
308,49,54,142.3914
309,50,15,185.3485
310,50,23,128.5995
311,50,26,87.9085
312,50,31,65.0403
313,50,36,131.0306
314,50,48,114.5544
315,50,51,178.2992
316,50,52,80.6483
317,51,15,191.2465
318,51,17,161.5771
319,51,27,199.1688
320,51,31,121.1345
321,51,39,186.3797
322,51,47,94.5882
323,51,48,65.9902
324,51,50,178.2992
325,52,10,193.0630
326,52,23,82.7675
327,52,26,112.5344
328,52,31,143.9486
329,52,36,79.9616
330,52,37,170.2058
331,52,48,194.1608
332,52,50,80.6483
333,53,8,189.6611
334,53,13,184.2533
335,53,18,144.4666
336,53,24,132.1824
337,53,55,191.4947
338,54,3,195.1552
339,54,5,180.2691
340,54,27,106.1465
341,54,40,75.9759
342,54,49,142.3914
343,55,8,149.6299
344,55,53,191.4947
345,56,11,135.9360
346,56,12,151.1441
347,56,15,167.0028
348,56,17,176.4439
349,56,22,126.4462
350,56,34,88.9844
351,56,39,129.3573
352,56,45,67.0481
353,56,46,100.7315
354,56,57,171.6894
355,57,10,145.5241
356,57,12,155.6804
357,57,15,60.8825
358,57,22,176.3446
359,57,26,151.5549
360,57,31,194.1816
361,57,34,139.0151
362,57,39,78.9479
363,57,45,114.6783
364,57,56,171.6894
365,57,59,191.7621
366,58,13,151.3331
367,58,16,191.3989
368,58,17,155.6363
369,58,29,186.0655
370,58,30,82.0709
371,58,38,184.7782
372,58,46,104.9756
373,59,1,123.5688
374,59,4,13.0667
375,59,12,142.7789
376,59,20,198.1741
377,59,22,182.5221
378,59,34,196.3324
379,59,57,191.7621
