id,source,target,distance
208,27,68,177.4024
209,27,72,169.8740
210,27,73,104.3800
211,28,1,153.9468
212,28,33,178.2690
213,28,43,24.8460
214,28,55,79.3981
215,28,57,180.5594
216,28,65,10.3059
217,28,68,191.4863
218,28,69,19.3482
219,28,71,8.8046
220,28,75,75.3485
221,28,76,169.2366
222,29,3,169.8878
223,29,15,52.5610
224,29,46,176.3091
225,29,58,125.2688
226,29,62,31.7351
227,29,63,120.6538
228,29,74,47.8291
229,29,77,198.6905
230,29,79,179.9078
231,30,2,156.2269
232,30,3,191.7269
233,30,8,184.5778
234,30,15,157.2904
235,30,42,198.2718
236,30,62,176.3183
237,30,70,82.9289
238,30,79,156.9147
239,31,4,126.3330
240,31,5,159.3348
241,31,6,195.3789
242,31,9,125.7033
243,31,12,169.2672
244,31,32,109.6812
245,31,41,164.1647
246,31,52,166.2471
247,31,56,194.5377
248,32,9,185.6138
249,32,12,96.6668
250,32,20,188.0873
251,32,31,109.6812
252,32,48,173.9458
253,32,56,103.9649
254,32,59,152.7887
255,32,77,143.2028
256,33,28,178.2690
257,33,43,175.8804
258,33,65,175.4748
259,33,68,132.8877
260,33,69,184.4806
261,33,71,183.4182
262,33,75,106.1023
263,34,6,69.1643
264,34,16,40.6954
265,34,48,180.7027
266,34,66,62.0706
267,35,2,110.0305
268,35,8,48.3482
269,35,13,169.6527
270,35,18,120.1496
271,35,27,130.8771
272,35,49,103.5885
273,35,70,147.9558
274,35,73,61.5551
275,36,3,50.4246
276,36,23,169.4863
277,36,24,96.1163
278,36,42,145.7639
279,36,44,160.5473
280,36,45,94.7343
281,36,46,145.1099
282,36,54,188.5771
283,36,74,195.1908
284,36,78,167.9817
285,36,79,74.1988
286,37,0,56.3634
287,37,11,164.5269
288,37,24,157.2112
289,37,42,187.3957
290,37,45,159.6630
291,37,50,132.8646
292,37,67,197.5026
293,37,78,175.6010
294,38,7,181.0514
295,38,17,52.8152
296,38,47,88.5034
297,39,11,141.9610
298,39,14,34.8982
299,39,23,155.7911
300,40,1,65.2234
301,40,19,76.4371
302,40,27,187.7492
303,40,55,189.3859
304,40,57,111.0103
305,40,58,163.7705
306,40,63,135.1182
307,40,68,133.0962
308,40,72,18.6905
309,40,75,199.5274
310,40,76,93.9005
311,40,77,188.5375
312,41,4,193.2188
313,41,5,15.8829
314,41,9,43.9377
315,41,25,72.4293
316,41,31,164.1647
317,41,44,166.6584
318,41,54,119.0040
319,41,61,37.6094
320,42,3,156.8316
321,42,10,137.3278
322,42,24,80.1284
323,42,30,198.2718
324,42,36,145.7639
325,42,37,187.3957
326,42,45,78.4105
327,42,67,66.9184
328,42,78,24.7154
329,42,79,127.6791
330,43,1,178.0359
331,43,28,24.8460
332,43,33,175.8804
333,43,55,99.9275
334,43,65,14.7032
335,43,69,11.0697
336,43,71,33.0288
337,43,75,80.6732
338,43,76,194.0279
339,44,3,169.8779
340,44,5,152.6842
341,44,9,158.4771
342,44,12,153.9925
343,44,23,176.8390
344,44,25,122.4748
345,44,36,160.5473
346,44,41,166.6584
347,44,46,51.5256
348,44,54,61.9987
349,44,56,181.2955
350,44,61,154.0322
351,44,74,182.1052
352,45,0,153.1319
353,45,3,129.0323
354,45,23,180.5571
355,45,24,2.8081
356,45,36,94.7343
357,45,37,159.6630
358,45,42,78.4105
359,45,67,139.0912
360,45,78,91.8552
361,45,79,120.7977
362,46,3,139.3323
363,46,12,147.4152
364,46,25,174.0004
365,46,29,176.3091
366,46,36,145.1099
367,46,44,51.5256
368,46,54,113.1696
369,46,56,165.5404
370,46,58,189.5963
371,46,74,130.9207
372,46,79,179.6823
373,47,7,190.1219
374,47,17,49.0829
375,47,38,88.5034
376,48,6,136.0345
377,48,20,52.8675
378,48,26,151.5300
379,48,32,173.9458
380,48,34,180.7027
381,48,59,67.1387
382,48,66,147.4103
383,49,2,106.3295
384,49,8,133.9518
385,49,13,179.4381
386,49,18,87.1027
387,49,35,103.5885
388,49,51,162.7178
389,49,70,181.9690
390,49,73,131.8189
391,50,0,189.1637
392,50,37,132.8646
393,50,64,73.2544
394,50,67,187.5775
395,50,78,198.5211
396,51,13,110.6772
397,51,18,94.3238
398,51,49,162.7178
399,51,73,186.7197
400,52,4,49.5016
401,52,6,193.0103
402,52,22,173.4452
403,52,31,166.2471
404,52,53,106.2786
405,52,60,173.0054
406,53,4,149.4802
407,53,22,137.2273
408,53,52,106.2786
409,53,60,67.2378
410,54,5,107.9833
411,54,9,125.3524
412,54,12,189.6188
413,54,23,142.2728
414,54,25,62.0638
415,54,36,188.5771
416,54,41,119.0040
417,54,44,61.9987
418,54,46,113.1696
419,54,61,97.8959
420,55,1,125.4781
421,55,7,157.8746
422,55,26,157.5733
423,55,28,79.3981
424,55,40,189.3859
425,55,43,99.9275
426,55,57,117.1819
427,55,65,88.3728
428,55,69,89.4867
429,55,71,70.8831
430,55,75,137.7571
431,55,76,113.6863
432,56,12,37.3898
433,56,19,175.6205
434,56,31,194.5377
435,56,32,103.9649
436,56,44,181.2955
437,56,46,165.5404
438,56,58,119.5348
439,56,74,177.9876
440,56,77,60.9951
441,57,1,78.8438
442,57,19,91.4832
443,57,26,107.1576
444,57,28,180.5594
445,57,40,111.0103
446,57,55,117.1819
447,57,58,199.7141
448,57,59,190.6156
449,57,65,190.8551
450,57,69,196.5849
451,57,71,172.0574
452,57,72,129.1732
453,57,76,22.5046
454,57,77,176.3139
455,58,12,149.0133
456,58,15,173.4228
457,58,19,111.8889
458,58,29,125.2688
459,58,40,163.7705
460,58,46,189.5963
461,58,56,119.5348
462,58,57,199.7141
463,58,62,153.2176
464,58,63,119.5801
465,58,72,169.1350
466,58,74,109.5400
467,58,77,79.4425
468,59,6,197.9632
469,59,20,39.9812
470,59,26,90.0894
471,59,32,152.7887
472,59,48,67.1387
473,59,57,190.6156
474,60,22,143.1208
475,60,52,173.0054
476,60,53,67.2378
477,61,5,41.1344
478,61,9,75.6183
479,61,23,183.4796
480,61,25,40.3134
481,61,41,37.6094
482,61,44,154.0322
483,61,54,97.8959
484,62,3,171.9060
485,62,8,184.1849
486,62,15,20.9730
487,62,29,31.7351
488,62,30,176.3183
489,62,58,153.2176
490,62,63,124.9217
491,62,70,178.5682
492,62,74,77.2149
493,62,79,174.4965
494,63,8,195.1979
495,63,15,134.7502
496,63,19,146.1340
497,63,27,124.5361
498,63,29,120.6538
499,63,40,135.1182
500,63,58,119.5801
501,63,62,124.9217
502,63,72,126.1049
503,63,74,149.3349
504,63,77,192.3529
505,64,50,73.2544
506,65,1,163.4767
507,65,28,10.3059
508,65,33,175.4748
509,65,43,14.7032
510,65,55,88.3728
511,65,57,190.8551
512,65,68,196.0012
513,65,69,12.1087
514,65,71,18.8939
515,65,75,75.2346
516,65,76,179.5216
517,66,6,92.5812
518,66,16,78.9174
519,66,20,187.6454
520,66,34,62.0706
521,66,48,147.4103
522,67,10,73.9986
523,67,24,140.1394
524,67,37,197.5026
525,67,42,66.9184
526,67,45,139.0912
527,67,50,187.5775
528,67,78,47.3273
529,67,79,187.3419
530,68,1,129.4637
531,68,27,177.4024
532,68,28,191.4863
533,68,33,132.8877
534,68,40,133.0962
535,68,65,196.0012
536,68,71,190.5703
537,68,72,121.4933
538,68,75,130.9392
539,68,76,185.8099
540,69,1,173.0315
541,69,7,198.0915
542,69,28,19.3482
543,69,33,184.4806
544,69,43,11.0697
545,69,55,89.4867
546,69,57,196.5849
547,69,65,12.1087
548,69,71,25.8609
549,69,75,86.2938
550,69,76,186.3375
551,70,2,78.6058
552,70,8,107.7980
553,70,15,157.6426
554,70,30,82.9289
555,70,35,147.9558
556,70,49,181.9690
557,70,62,178.5682
558,71,1,147.3539
559,71,7,199.2676
560,71,28,8.8046
561,71,33,183.4182
562,71,43,33.0288
563,71,55,70.8831
564,71,57,172.0574
565,71,65,18.8939
566,71,68,190.5703
567,71,69,25.8609
568,71,75,79.0524
569,71,76,161.0519
570,72,1,76.5316
571,72,19,91.5464
572,72,27,169.8740
573,72,40,18.6905
574,72,57,129.1732
575,72,58,169.1350
576,72,63,126.1049
577,72,68,121.4933
578,72,76,111.3502
579,73,2,169.7605
580,73,8,102.6901
581,73,13,116.7694
582,73,18,101.7781
583,73,27,104.3800
584,73,35,61.5551
585,73,49,131.8189
586,73,51,186.7197
587,74,3,154.3186
588,74,12,187.9918
589,74,15,96.5105
590,74,29,47.8291
591,74,36,195.1908
592,74,44,182.1052
593,74,46,130.9207
594,74,56,177.9876
595,74,58,109.5400
596,74,62,77.2149
597,74,63,149.3349
598,74,77,171.1788
599,74,79,174.8872
600,75,1,148.3266
601,75,28,75.3485
602,75,33,106.1023
603,75,40,199.5274
604,75,43,80.6732
605,75,55,137.7571
606,75,65,75.2346
607,75,68,130.9392
608,75,69,86.2938
609,75,71,79.0524
610,75,76,186.2153
611,76,1,56.3470
612,76,19,90.1785
613,76,26,129.0015
614,76,28,169.2366
615,76,40,93.9005
616,76,43,194.0279
617,76,55,113.6863
618,76,57,22.5046
619,76,65,179.5216
620,76,68,185.8099
621,76,69,186.3375
622,76,71,161.0519
623,76,72,111.3502
624,76,75,186.2153
625,76,77,186.9371
626,77,12,98.2349
627,77,19,114.7059
628,77,26,190.2867
629,77,29,198.6905
630,77,32,143.2028
631,77,40,188.5375
632,77,56,60.9951
633,77,57,176.3139
634,77,58,79.4425
635,77,63,192.3529
636,77,74,171.1788
637,77,76,186.9371
638,78,0,197.3926
639,78,3,181.2657
640,78,10,120.8356
641,78,24,92.9826
642,78,36,167.9817
643,78,37,175.6010
644,78,42,24.7154
645,78,45,91.8552
646,78,50,198.5211
647,78,67,47.3273
648,78,79,152.3740
649,79,3,41.2875
650,79,15,170.8342
651,79,24,123.3806
652,79,29,179.9078
653,79,30,156.9147
654,79,36,74.1988
655,79,42,127.6791
656,79,45,120.7977
657,79,46,179.6823
658,79,62,174.4965
659,79,67,187.3419
660,79,74,174.8872
661,79,78,152.3740
