id,source,target,distance
102,17,5,85.3981
103,17,16,63.0299
104,17,21,33.4108
105,17,25,174.7488
106,17,30,144.3097
107,17,36,135.7459
108,17,37,185.5646
109,17,41,77.0691
110,18,3,81.1103
111,18,6,111.4043
112,18,10,92.7700
113,19,5,195.8119
114,19,25,92.9705
115,19,29,139.1147
116,19,34,171.0864
117,19,35,188.0753
118,19,37,195.9366
119,19,50,82.4152
120,19,51,196.6383
121,19,54,123.4938
122,20,4,61.1251
123,20,26,134.1693
124,20,28,165.7388
125,20,43,80.5514
126,20,45,94.2216
127,20,56,199.8780
128,21,5,90.5695
129,21,16,55.9121
130,21,17,33.4108
131,21,25,160.0451
132,21,30,176.9146
133,21,36,168.7730
134,21,37,198.1842
135,21,41,99.5661
136,21,51,193.0446
137,22,7,108.6358
138,22,38,113.6226
139,22,46,41.8594
140,22,58,180.9154
141,23,0,120.3561
142,23,1,82.7092
143,23,14,109.7511
144,23,24,195.3831
145,23,31,43.0936
146,23,32,96.3864
147,23,37,170.9510
148,23,39,66.6699
149,23,40,168.3216
150,23,42,135.8228
151,24,0,163.7062
152,24,14,122.3076
153,24,23,195.3831
154,24,31,153.5988
155,24,32,150.1824
156,24,39,154.4511
157,24,42,184.5403
158,24,53,57.5603
159,24,55,148.9741
160,24,57,71.3102
161,25,5,108.3679
162,25,16,111.8887
163,25,17,174.7488
164,25,19,92.9705
165,25,21,160.0451
166,25,29,111.1941
167,25,34,173.8137
168,25,37,148.6929
169,25,41,158.1987
170,25,42,181.1771
171,25,50,147.6558
172,25,51,158.4888
173,25,54,195.5291
174,26,4,115.6886
175,26,20,134.1693
176,26,28,194.7205
177,26,43,152.0652
178,26,45,152.7728
179,27,7,198.0626
180,27,11,38.9718
181,27,30,130.5238
182,27,33,22.0789
183,27,36,143.2705
184,27,38,151.3196
185,27,40,175.5056
186,28,3,174.9619
187,28,4,110.7670
188,28,6,141.6109
189,28,20,165.7388
190,28,26,194.7205
191,29,1,130.2141
192,29,5,122.1621
193,29,14,126.7615
194,29,16,155.2717
195,29,19,139.1147
196,29,25,111.1941
197,29,32,118.5861
198,29,37,59.3812
199,29,39,147.3699
200,29,41,148.1191
201,29,42,71.2735
202,30,1,182.3832
203,30,5,151.7576
204,30,11,167.8597
205,30,16,170.6910
206,30,17,144.3097
207,30,21,176.9146
208,30,27,130.5238
209,30,33,120.4630
210,30,36,58.0780
211,30,37,165.2169
212,30,41,101.5708
213,31,0,94.3197
214,31,1,96.8833
215,31,14,86.4728
216,31,23,43.0936
217,31,24,153.5988
218,31,32,84.4672
219,31,37,178.4069
220,31,39,55.9096
221,31,42,133.2021
222,32,0,172.8413
223,32,1,54.5857
224,32,14,28.2503
225,32,23,96.3864
226,32,24,150.1824
227,32,29,118.5861
228,32,31,84.4672
229,32,37,102.4908
230,32,39,30.4262
231,32,42,50.9914
232,33,11,48.7887
233,33,27,22.0789
234,33,30,120.4630
235,33,36,142.0468
236,33,38,165.0385
237,33,40,163.2446
238,34,2,162.0515
239,34,19,171.0864
240,34,25,173.8137
241,34,35,105.5260
242,34,49,158.4456
243,34,50,118.3703
244,34,51,78.5237
245,34,52,190.9178
246,34,54,137.4224
247,35,2,180.1432
248,35,19,188.0753
249,35,34,105.5260
250,35,49,139.3003
251,35,50,106.1750
252,35,51,184.0413
253,35,52,147.2158
254,35,54,81.6977
255,36,5,174.4977
256,36,11,182.1278
257,36,16,181.1394
258,36,17,135.7459
259,36,21,168.7730
260,36,27,143.2705
261,36,30,58.0780
262,36,33,142.0468
263,36,41,125.9186
264,37,1,88.4110
265,37,5,108.9153
266,37,14,122.7117
267,37,16,148.1337
268,37,17,185.5646
269,37,19,195.9366
270,37,21,198.1842
271,37,23,170.9510
272,37,25,148.6929
273,37,29,59.3812
274,37,30,165.2169
275,37,31,178.4069
276,37,32,102.4908
277,37,39,123.8424
278,37,41,113.6161
279,37,42,54.1669
280,38,7,77.7335
281,38,9,178.6995
282,38,11,116.3276
283,38,22,113.6226
284,38,27,151.3196
285,38,33,165.0385
286,38,40,193.0876
287,38,46,72.4006
288,38,58,142.0201
289,39,0,147.8972
290,39,1,52.2187
291,39,14,45.2259
292,39,23,66.6699
293,39,24,154.4511
294,39,29,147.3699
295,39,31,55.9096
296,39,32,30.4262
297,39,37,123.8424
298,39,42,77.2988
299,40,11,152.9966
300,40,23,168.3216
301,40,27,175.5056
302,40,33,163.2446
303,40,38,193.0876
304,40,44,154.0203
305,40,48,103.8838
306,40,58,96.7842
307,41,1,178.4521
308,41,5,50.5244
309,41,16,72.6194
310,41,17,77.0691
311,41,21,99.5661
312,41,25,158.1987
313,41,29,148.1191
314,41,30,101.5708
315,41,36,125.9186
316,41,37,113.6161
317,41,42,167.0210
318,42,1,62.7952
319,42,5,161.9337
320,42,14,68.6333
321,42,23,135.8228
322,42,24,184.5403
323,42,25,181.1771
324,42,29,71.2735
325,42,31,133.2021
326,42,32,50.9914
327,42,37,54.1669
328,42,39,77.2988
329,42,41,167.0210
330,43,4,135.5191
331,43,20,80.5514
332,43,26,152.0652
333,43,44,196.1867
334,43,45,15.2349
335,43,56,128.1457
336,44,40,154.0203
337,44,43,196.1867
338,44,45,199.5125
339,44,48,51.2622
340,44,56,122.7491
341,44,58,119.1459
342,45,4,146.9960
343,45,20,94.2216
344,45,26,152.7728
345,45,43,15.2349
346,45,44,199.5125
347,45,56,121.9516
348,46,7,86.9919
349,46,9,193.6636
350,46,11,187.3850
351,46,22,41.8594
352,46,38,72.4006
353,46,58,153.4311
354,47,12,117.9152
355,47,15,183.4156
356,47,59,164.0773
357,48,40,103.8838
358,48,44,51.2622
359,48,56,173.9462
360,48,58,78.4116
361,49,2,61.0282
362,49,34,158.4456
363,49,35,139.3003
364,49,52,44.0015
365,50,19,82.4152
366,50,25,147.6558
367,50,34,118.3703
368,50,35,106.1750
369,50,51,173.7822
370,50,54,47.9563
371,51,2,191.2930
372,51,16,188.8215
373,51,19,196.6383
374,51,21,193.0446
375,51,25,158.4888
376,51,34,78.5237
377,51,35,184.0413
378,51,50,173.7822
379,52,2,100.3523
380,52,34,190.9178
381,52,35,147.2158
382,52,49,44.0015
383,53,14,172.2867
384,53,24,57.5603
385,53,55,98.9248
386,53,57,13.8854
387,54,15,172.2779
388,54,19,123.4938
389,54,25,195.5291
390,54,34,137.4224
391,54,35,81.6977
392,54,50,47.9563
393,55,24,148.9741
394,55,53,98.9248
395,55,57,86.9207
396,55,59,133.3109
397,56,20,199.8780
398,56,43,128.1457
399,56,44,122.7491
400,56,45,121.9516
401,56,48,173.9462
402,57,14,184.0251
403,57,24,71.3102
404,57,53,13.8854
405,57,55,86.9207
406,57,59,192.0298
407,58,11,169.1707
408,58,22,180.9154
409,58,38,142.0201
410,58,40,96.7842
411,58,44,119.1459
412,58,46,153.4311
413,58,48,78.4116
414,59,8,105.2159
415,59,47,164.0773
416,59,55,133.3109
417,59,57,192.0298
