id,source,target,distance
250,39,48,186.0154
251,39,50,59.8277
252,40,0,137.3588
253,40,22,152.0755
254,40,24,198.3826
255,40,26,158.6260
256,40,34,95.8923
257,40,38,60.8909
258,40,52,154.9195
259,40,53,122.1049
260,41,3,176.3242
261,41,7,137.7834
262,41,8,97.4437
263,41,16,107.6288
264,41,19,166.8770
265,41,36,162.8323
266,41,54,64.7462
267,41,55,137.4078
268,41,56,96.4728
269,41,58,123.5297
270,42,11,184.3168
271,42,12,75.5236
272,42,14,17.4138
273,42,37,183.0664
274,42,45,126.6189
275,42,49,74.8131
276,43,4,50.7662
277,43,9,41.3023
278,43,11,154.2569
279,43,30,153.1271
280,43,33,50.9774
281,43,37,180.5390
282,43,39,149.3604
283,43,50,92.1354
284,44,4,170.6526
285,44,8,177.2017
286,44,19,198.9714
287,44,27,130.1450
288,44,39,137.9050
289,44,47,162.4660
290,44,50,143.5423
291,44,58,108.3704
292,45,2,128.3211
293,45,10,174.2168
294,45,12,192.0740
295,45,14,143.4233
296,45,15,168.1591
297,45,17,90.2653
298,45,32,92.0436
299,45,37,157.0462
300,45,42,126.6189
301,45,48,184.4052
302,45,49,189.5358
303,46,1,111.6385
304,46,20,110.7252
305,46,29,75.8468
306,46,59,134.8243
307,47,4,178.9624
308,47,22,125.3528
309,47,27,62.7844
310,47,39,78.6781
311,47,44,162.4660
312,47,48,155.6254
313,47,50,138.4311
314,48,2,187.0164
315,48,17,131.4029
316,48,22,142.6842
317,48,32,172.6899
318,48,37,160.8653
319,48,39,186.0154
320,48,45,184.4052
321,48,47,155.6254
322,48,52,175.4289
323,49,12,4.5608
324,49,14,59.4580
325,49,42,74.8131
326,49,45,189.5358
327,50,4,41.6171
328,50,9,130.1448
329,50,27,166.3629
330,50,33,92.5257
331,50,37,182.7376
332,50,39,59.8277
333,50,43,92.1354
334,50,44,143.5423
335,50,47,138.4311
336,51,6,106.5935
337,52,22,133.3290
338,52,26,115.9121
339,52,31,114.6578
340,52,40,154.9195
341,52,48,175.4289
342,52,53,179.9827
343,53,0,20.8846
344,53,6,188.7071
345,53,26,94.9576
346,53,31,154.0139
347,53,38,147.6785
348,53,40,122.1049
349,53,52,179.9827
350,53,59,188.3058
351,54,3,168.9417
352,54,7,97.8224
353,54,8,117.1402
354,54,16,145.8920
355,54,28,195.9555
356,54,36,132.3041
357,54,41,64.7462
358,54,55,165.3493
359,54,56,46.7527
360,54,58,172.2508
361,55,5,174.3623
362,55,13,142.4444
363,55,16,35.8371
364,55,19,159.2869
365,55,23,137.7104
366,55,36,135.0606
367,55,41,137.4078
368,55,54,165.3493
369,55,56,151.7563
370,56,7,131.2373
371,56,8,163.7769
372,56,16,142.2444
373,56,36,87.2761
374,56,41,96.4728
375,56,54,46.7527
376,56,55,151.7563
377,57,25,107.9310
378,57,28,192.6211
379,58,3,150.1488
380,58,7,184.0889
381,58,8,78.6838
382,58,16,197.2860
383,58,19,158.5769
384,58,28,172.2968
385,58,41,123.5297
386,58,44,108.3704
387,58,54,172.2508
388,59,0,189.2167
389,59,1,72.6870
390,59,20,54.5824
391,59,26,136.8528
392,59,29,144.8466
393,59,31,120.9756
394,59,46,134.8243
395,59,53,188.3058
