id,source,target,distance
111,21,11,50.2361
112,21,28,130.4075
113,21,45,166.2023
114,21,49,171.0797
115,21,57,195.9867
116,22,2,169.0040
117,22,18,54.1001
118,22,26,165.0212
119,22,36,124.4957
120,22,41,194.8827
121,22,44,174.3756
122,22,46,101.2531
123,22,58,152.7235
124,23,6,199.3454
125,23,8,136.7056
126,23,37,88.3558
127,23,40,191.2661
128,23,42,85.4957
129,23,43,102.0284
130,23,49,88.4664
131,23,52,129.5274
132,24,16,189.5146
133,24,29,88.3130
134,24,32,70.0746
135,24,41,152.3222
136,24,58,171.7150
137,25,2,194.0653
138,25,5,185.9386
139,25,7,92.2157
140,25,18,146.1907
141,25,20,111.0777
142,25,36,127.8318
143,25,39,81.3469
144,25,46,98.9411
145,25,53,182.4465
146,25,54,163.4857
147,25,56,140.1876
148,26,2,173.8632
149,26,10,104.6626
150,26,22,165.0212
151,26,40,160.3321
152,26,41,101.2933
153,26,47,124.1663
154,26,57,146.3887
155,26,58,123.7748
156,27,9,176.9900
157,27,35,103.2797
158,28,11,139.5658
159,28,17,195.2012
160,28,21,130.4075
161,28,31,168.4255
162,28,45,39.5219
163,29,15,198.6052
164,29,16,151.0246
165,29,24,88.3130
166,29,32,102.8238
167,29,55,160.4433
168,30,5,94.8769
169,30,7,187.4309
170,30,19,24.4225
171,30,34,100.4095
172,30,38,124.8541
173,30,48,173.4489
174,30,59,152.8164
175,31,15,135.7907
176,31,16,186.2654
177,31,28,168.4255
178,31,45,128.9895
179,32,9,187.8291
180,32,24,70.0746
181,32,29,102.8238
182,32,41,171.5764
183,32,58,165.7048
184,33,1,187.4731
185,33,4,175.6436
186,33,8,191.4000
187,33,14,113.5828
188,33,37,165.5800
189,33,43,152.1457
190,33,50,189.8995
191,33,52,174.5670
192,34,5,103.3390
193,34,19,124.2880
194,34,30,100.4095
195,34,38,83.8161
196,34,44,197.8224
197,34,59,118.7827
198,35,9,104.2819
199,35,27,103.2797
200,35,44,134.9642
201,36,2,76.3031
202,36,18,91.0065
203,36,20,183.1728
204,36,22,124.4957
205,36,25,127.8318
206,36,39,186.5022
207,36,46,75.9081
208,36,47,171.4255
209,36,53,185.3597
210,36,54,125.7701
211,37,8,125.9877
212,37,23,88.3558
213,37,33,165.5800
214,37,40,176.4501
215,37,42,93.2881
216,37,43,13.8228
217,37,49,155.1708
218,37,52,64.4076
219,38,5,51.0224
220,38,7,179.4773
221,38,19,146.7878
222,38,30,124.8541
223,38,34,83.8161
224,38,44,146.0442
225,39,7,91.4878
226,39,20,50.4634
227,39,25,81.3469
228,39,36,186.5022
229,39,46,177.8443
230,39,51,159.3453
231,39,53,149.5190
232,39,54,163.1366
233,39,56,70.8325
234,40,2,154.7480
235,40,6,164.1791
236,40,10,55.8785
237,40,23,191.2661
238,40,26,160.3321
239,40,37,176.4501
240,40,43,180.1631
241,40,47,59.2942
242,40,49,159.3136
243,40,52,124.4264
244,41,10,199.9613
245,41,22,194.8827
246,41,24,152.3222
247,41,26,101.2933
248,41,32,171.5764
249,41,57,138.4384
250,41,58,60.2570
251,42,8,51.2423
252,42,23,85.4957
253,42,37,93.2881
254,42,43,99.8837
255,42,49,173.5820
256,42,52,157.2410
257,43,8,127.6661
258,43,23,102.0284
259,43,33,152.1457
260,43,37,13.8228
261,43,40,180.1631
262,43,42,99.8837
263,43,49,168.2582
264,43,52,62.0432
265,44,5,190.8021
266,44,18,176.8768
267,44,22,174.3756
268,44,34,197.8224
269,44,35,134.9642
270,44,38,146.0442
271,44,46,197.5795
272,45,11,178.8278
273,45,15,189.7428
274,45,21,166.2023
275,45,28,39.5219
276,45,31,128.9895
277,46,2,151.1993
278,46,7,177.0817
279,46,18,47.3818
280,46,20,194.9497
281,46,22,101.2531
282,46,25,98.9411
283,46,36,75.9081
284,46,39,177.8443
285,46,44,197.5795
286,46,54,184.6071
287,47,2,103.1260
288,47,10,46.4413
289,47,26,124.1663
290,47,36,171.4255
291,47,40,59.2942
292,47,52,166.5782
293,47,54,198.7256
294,48,19,160.9288
295,48,30,173.4489
296,48,59,163.8672
297,49,6,111.7850
298,49,10,191.0535
299,49,11,178.7456
300,49,21,171.0797
301,49,23,88.4664
302,49,37,155.1708
303,49,40,159.3136
304,49,42,173.5820
305,49,43,168.2582
306,49,52,164.2257
307,50,0,80.5221
308,50,1,195.5512
309,50,4,69.0253
310,50,14,88.7878
311,50,33,189.8995
312,51,7,148.7810
313,51,20,187.4359
314,51,39,159.3453
315,51,56,180.1862
316,52,8,189.4442
317,52,10,180.0806
318,52,23,129.5274
319,52,33,174.5670
320,52,37,64.4076
321,52,40,124.4264
322,52,42,157.2410
323,52,43,62.0432
324,52,47,166.5782
325,52,49,164.2257
326,53,1,122.6472
327,53,2,180.1665
328,53,20,100.8542
329,53,25,182.4465
330,53,36,185.3597
331,53,39,149.5190
332,53,54,67.3916
333,53,56,98.9287
334,54,1,174.9446
335,54,2,112.8139
336,54,20,126.4850
337,54,25,163.4857
338,54,36,125.7701
339,54,39,163.1366
340,54,46,184.6071
341,54,47,198.7256
342,54,53,67.3916
343,54,56,139.5599
344,55,13,51.5037
345,55,29,160.4433
346,56,1,187.7909
347,56,7,160.2963
348,56,20,30.0857
349,56,25,140.1876
350,56,39,70.8325
351,56,51,180.1862
352,56,53,98.9287
353,56,54,139.5599
354,57,6,132.0427
355,57,10,175.8423
356,57,21,195.9867
357,57,26,146.3887
358,57,41,138.4384
359,57,58,198.0765
360,58,22,152.7235
361,58,24,171.7150
362,58,26,123.7748
363,58,32,165.7048
364,58,41,60.2570
365,58,57,198.0765
366,59,19,164.8221
367,59,30,152.8164
368,59,34,118.7827
369,59,48,163.8672
