id,source,target,distance
102,19,12,167.1789
103,19,22,169.6573
104,19,23,52.2783
105,19,30,174.3761
106,19,32,133.8569
107,19,36,98.6228
108,19,42,153.3532
109,20,10,128.8786
110,20,15,146.0298
111,20,17,81.1372
112,20,27,159.8116
113,20,49,175.9964
114,21,3,91.8804
115,21,7,23.6393
116,21,26,192.3705
117,21,29,153.5471
118,21,33,133.8091
119,21,34,90.8786
120,21,35,74.2228
121,21,37,132.2187
122,21,41,6.3707
123,21,53,178.6116
124,22,1,59.6502
125,22,12,4.0273
126,22,19,169.6573
127,22,23,120.3066
128,22,32,45.4231
129,22,36,71.1960
130,22,50,89.8141
131,22,55,185.7976
132,23,1,143.9210
133,23,12,117.4710
134,23,19,52.2783
135,23,22,120.3066
136,23,32,81.9664
137,23,36,51.6238
138,23,42,145.4238
139,23,54,186.4635
140,23,55,189.8913
141,24,6,194.5607
142,24,8,195.9751
143,24,9,143.5874
144,24,58,76.5337
145,24,59,73.5433
146,25,3,193.0645
147,25,18,137.6378
148,25,26,150.0774
149,25,34,195.5426
150,25,40,197.3245
151,25,47,54.4293
152,25,51,182.8142
153,25,53,70.9869
154,26,21,192.3705
155,26,25,150.0774
156,26,33,150.2500
157,26,34,106.5281
158,26,41,192.8174
159,26,47,97.2680
160,26,50,171.6607
161,26,53,161.4858
162,27,15,14.5746
163,27,20,159.8116
164,27,49,50.1906
165,28,37,168.6379
166,29,7,177.0552
167,29,21,153.5471
168,29,33,55.8773
169,29,34,130.6276
170,29,37,126.3979
171,29,41,147.6161
172,30,4,66.8038
173,30,9,113.9351
174,30,19,174.3761
175,30,45,127.3424
176,30,58,158.3636
177,31,18,170.7188
178,31,39,166.8452
179,31,48,46.4804
180,31,57,72.2605
181,32,1,94.1776
182,32,12,41.6235
183,32,19,133.8569
184,32,22,45.4231
185,32,23,81.9664
186,32,36,43.5225
187,32,42,179.2521
188,32,50,135.1006
189,32,54,188.6767
190,32,55,158.4269
191,33,7,156.8049
192,33,21,133.8091
193,33,26,150.2500
194,33,29,55.8773
195,33,34,82.1436
196,33,37,157.9879
197,33,41,129.1441
198,34,3,145.6502
199,34,7,107.1881
200,34,21,90.8786
201,34,25,195.5426
202,34,26,106.5281
203,34,29,130.6276
204,34,33,82.1436
205,34,35,149.6715
206,34,37,184.1656
207,34,41,89.8825
208,34,47,160.8041
209,34,53,163.4052
210,35,3,38.7525
211,35,7,50.5931
212,35,21,74.2228
213,35,34,149.6715
214,35,37,181.3810
215,35,41,79.8643
216,35,53,160.9552
217,36,1,93.6011
218,36,12,68.9306
219,36,19,98.6228
220,36,22,71.1960
221,36,23,51.6238
222,36,32,43.5225
223,36,42,181.8490
224,36,50,150.7727
225,36,55,190.7491
226,37,7,146.0204
227,37,21,132.2187
228,37,28,168.6379
229,37,29,126.3979
230,37,33,157.9879
231,37,34,184.1656
232,37,35,181.3810
233,37,41,126.7930
234,38,0,56.5969
235,38,10,144.7820
236,38,40,120.4041
237,38,43,52.9460
238,38,46,163.6329
239,38,51,190.5560
240,39,2,100.4279
241,39,6,165.7202
242,39,8,163.1289
243,39,14,92.2566
244,39,16,177.8766
245,39,31,166.8452
246,39,56,135.0973
247,39,57,136.6117
248,40,0,108.4651
249,40,25,197.3245
250,40,38,120.4041
251,40,43,143.5174
252,40,46,84.4088
253,40,51,70.2798
254,41,3,98.2312
255,41,7,29.4391
256,41,21,6.3707
257,41,26,192.8174
258,41,29,147.6161
259,41,33,129.1441
260,41,34,89.8825
261,41,35,79.8643
262,41,37,126.7930
263,41,53,183.8367
264,42,19,153.3532
265,42,23,145.4238
266,42,32,179.2521
267,42,36,181.8490
268,42,52,131.0105
269,42,54,73.6700
270,42,55,134.5043
271,43,0,38.3402
272,43,10,95.5059
273,43,17,164.2708
274,43,38,52.9460
275,43,40,143.5174
276,43,46,158.4606
277,44,5,57.8714
278,44,13,112.3392
279,45,4,85.6271
280,45,9,190.0522
281,45,30,127.3424
282,46,0,121.1132
283,46,38,163.6329
284,46,40,84.4088
285,46,43,158.4606
286,46,51,99.6760
287,47,3,198.6657
288,47,18,148.6804
289,47,25,54.4293
290,47,26,97.2680
291,47,34,160.8041
292,47,53,94.7316
293,48,18,129.9230
294,48,31,46.4804
295,48,57,116.2167
296,49,15,58.5797
297,49,20,175.9964
298,49,27,50.1906
299,50,1,66.4567
300,50,12,93.7418
301,50,22,89.8141
302,50,26,171.6607
303,50,32,135.1006
304,50,36,150.7727
305,51,0,175.1222
306,51,25,182.8142
307,51,38,190.5560
308,51,40,70.2798
309,51,46,99.6760
310,51,53,177.9505
311,52,42,131.0105
312,52,54,77.1018
313,52,55,127.8723
314,53,3,123.5519
315,53,7,169.1728
316,53,21,178.6116
317,53,25,70.9869
318,53,26,161.4858
319,53,34,163.4052
320,53,35,160.9552
321,53,41,183.8367
322,53,47,94.7316
323,53,51,177.9505
324,54,23,186.4635
325,54,32,188.6767
326,54,42,73.6700
327,54,52,77.1018
328,54,55,76.7054
329,55,12,182.2727
330,55,22,185.7976
331,55,23,189.8913
332,55,32,158.4269
333,55,36,190.7491
334,55,42,134.5043
335,55,52,127.8723
336,55,54,76.7054
337,56,2,93.0028
338,56,6,132.7509
339,56,11,155.5521
340,56,13,131.8681
341,56,14,117.9910
342,56,16,128.4592
343,56,39,135.0973
344,57,8,185.8462
345,57,31,72.2605
346,57,39,136.6117
347,57,48,116.2167
348,58,9,68.0237
349,58,24,76.5337
350,58,30,158.3636
351,58,59,146.5524
352,59,6,142.7121
353,59,8,198.3894
354,59,24,73.5433
355,59,58,146.5524
