id,source,target,distance
131,20,7,77.0958
132,20,10,136.0375
133,20,21,199.8719
134,20,59,112.5382
135,21,5,110.2721
136,21,7,194.3268
137,21,10,194.8287
138,21,15,168.7580
139,21,19,141.8018
140,21,20,199.8719
141,21,27,181.0969
142,21,36,158.3390
143,21,39,182.9464
144,21,45,133.0109
145,21,59,139.0773
146,22,8,177.2861
147,22,9,87.5542
148,22,13,193.4323
149,22,34,154.7500
150,22,37,172.8555
151,22,51,177.8760
152,23,1,151.1729
153,23,14,89.4214
154,23,17,28.0239
155,23,18,154.8534
156,23,25,159.4312
157,23,28,107.6964
158,23,29,162.5630
159,23,31,154.4729
160,23,32,90.4263
161,23,35,188.7832
162,23,54,95.6657
163,24,8,90.9987
164,24,34,167.5131
165,24,47,95.0535
166,24,57,183.6233
167,24,58,183.1470
168,25,1,81.4129
169,25,17,185.9281
170,25,18,193.4553
171,25,23,159.4312
172,25,29,196.4434
173,25,31,129.1207
174,25,32,85.2622
175,25,44,94.5053
176,25,54,133.8026
177,26,3,116.9330
178,26,13,191.4095
179,26,15,178.4115
180,26,19,154.2125
181,26,39,78.6951
182,26,46,171.9352
183,27,5,157.1795
184,27,13,194.8745
185,27,15,36.3895
186,27,21,181.0969
187,27,45,104.4690
188,28,14,45.3053
189,28,17,93.7953
190,28,18,157.3320
191,28,23,107.6964
192,28,32,197.5304
193,28,35,163.5726
194,28,54,198.9669
195,29,1,120.3780
196,29,17,162.1642
197,29,23,162.5630
198,29,25,196.4434
199,29,31,73.4592
200,29,32,127.0653
201,29,48,191.0389
202,29,54,77.7747
203,29,56,164.9623
204,30,3,112.0916
205,30,13,105.1968
206,30,46,105.7945
207,30,51,86.7304
208,31,1,48.7257
209,31,6,191.3588
210,31,17,166.5303
211,31,23,154.4729
212,31,25,129.1207
213,31,29,73.4592
214,31,32,81.3126
215,31,52,199.3460
216,31,54,61.4038
217,31,56,177.9798
218,32,1,62.0353
219,32,14,172.3145
220,32,17,112.1057
221,32,18,192.4561
222,32,23,90.4263
223,32,25,85.2622
224,32,28,197.5304
225,32,29,127.0653
226,32,31,81.3126
227,32,44,170.8237
228,32,54,52.7914
229,33,0,20.9949
230,33,5,140.0487
231,33,6,152.2796
232,33,12,31.6585
233,33,45,141.7961
234,33,52,142.2506
235,33,55,133.0620
236,33,59,173.8232
237,34,8,102.4022
238,34,22,154.7500
239,34,24,167.5131
240,34,37,137.9358
241,34,38,184.6960
242,34,41,194.1188
243,34,49,188.2396
244,35,14,126.8990
245,35,18,47.8133
246,35,23,188.7832
247,35,28,163.5726
248,36,7,197.5412
249,36,10,151.3610
250,36,19,115.8014
251,36,21,158.3390
252,36,39,191.6622
253,37,22,172.8555
254,37,34,137.9358
255,37,38,188.5076
256,37,49,192.4185
257,37,51,186.1117
258,38,34,184.6960
259,38,37,188.5076
260,38,41,70.1307
261,38,42,42.0558
262,38,49,4.0363
263,38,53,46.1571
264,39,3,184.4414
265,39,15,166.1391
266,39,19,76.0834
267,39,21,182.9464
268,39,26,78.6951
269,39,36,191.6622
270,40,2,118.9598
271,40,4,52.3075
272,40,16,22.4582
273,40,43,107.8739
274,40,48,179.3220
275,40,50,123.4365
276,40,56,183.5024
277,41,34,194.1188
278,41,38,70.1307
279,41,42,46.4049
280,41,49,68.4629
281,41,53,44.0325
282,41,57,180.0875
283,42,38,42.0558
284,42,41,46.4049
285,42,49,38.4133
286,42,53,4.3524
287,43,4,60.9957
288,43,16,99.5233
289,43,40,107.8739
290,43,48,79.0836
291,43,50,53.8378
292,43,56,81.4852
293,44,1,175.5655
294,44,18,179.1930
295,44,25,94.5053
296,44,32,170.8237
297,45,0,144.5015
298,45,5,56.6993
299,45,12,149.9462
300,45,15,122.4324
301,45,21,133.0109
302,45,27,104.4690
303,45,33,141.7961
304,45,59,150.5851
305,46,3,121.4376
306,46,13,174.1116
307,46,26,171.9352
308,46,30,105.7945
309,46,51,191.2788
310,47,8,181.8815
311,47,24,95.0535
312,47,57,103.9879
313,47,58,127.0404
314,48,4,127.3272
315,48,16,175.4495
316,48,29,191.0389
317,48,40,179.3220
318,48,43,79.0836
319,48,50,115.6975
320,48,56,82.8844
321,49,34,188.2396
322,49,37,192.4185
323,49,38,4.0363
324,49,41,68.4629
325,49,42,38.4133
326,49,53,42.5730
327,50,4,94.1036
328,50,6,153.0301
329,50,16,106.2824
330,50,40,123.4365
331,50,43,53.8378
332,50,48,115.6975
333,50,52,160.2077
334,50,56,69.6199
335,51,3,152.3191
336,51,13,91.0941
337,51,22,177.8760
338,51,30,86.7304
339,51,37,186.1117
340,51,46,191.2788
341,52,0,142.2133
342,52,1,196.7805
343,52,6,10.2116
344,52,12,141.5342
345,52,31,199.3460
346,52,33,142.2506
347,52,50,160.2077
348,52,55,61.5419
349,52,56,167.5691
350,53,38,46.1571
351,53,41,44.0325
352,53,42,4.3524
353,53,49,42.5730
354,54,1,78.4310
355,54,14,185.0855
356,54,17,105.3638
357,54,23,95.6657
358,54,25,133.8026
359,54,28,198.9669
360,54,29,77.7747
361,54,31,61.4038
362,54,32,52.7914
363,55,0,123.9442
364,55,1,185.7033
365,55,6,67.5631
366,55,12,145.9173
367,55,33,133.0620
368,55,52,61.5419
369,56,4,141.6629
370,56,6,157.9885
371,56,16,169.9840
372,56,29,164.9623
373,56,31,177.9798
374,56,40,183.5024
375,56,43,81.4852
376,56,48,82.8844
377,56,50,69.6199
378,56,52,167.5691
379,57,24,183.6233
380,57,41,180.0875
381,57,47,103.9879
382,57,58,195.4276
383,58,24,183.1470
384,58,47,127.0404
385,58,57,195.4276
386,59,0,192.1413
387,59,5,94.0839
388,59,7,162.7542
389,59,12,152.1761
390,59,20,112.5382
391,59,21,139.0773
392,59,33,173.8232
393,59,45,150.5851
