id,source,target,distance
128,19,7,95.4935
129,19,10,143.0357
130,19,14,23.1862
131,19,28,116.9440
132,19,52,105.5904
133,19,59,138.7920
134,20,1,176.2463
135,20,8,180.7215
136,20,13,151.3204
137,20,15,125.0298
138,20,22,85.1837
139,20,27,28.6994
140,20,35,193.2418
141,20,38,128.4113
142,20,40,143.4712
143,20,45,132.4715
144,20,49,144.1791
145,21,15,145.5490
146,21,17,88.4285
147,21,27,197.0676
148,21,33,195.5210
149,21,35,172.4967
150,21,38,97.1858
151,21,45,121.9176
152,22,1,95.2127
153,22,8,159.1558
154,22,15,73.3421
155,22,20,85.1837
156,22,27,77.1535
157,22,35,119.9033
158,22,38,131.1227
159,22,40,118.6477
160,22,45,93.9232
161,22,49,64.8811
162,22,57,139.7793
163,22,58,116.6942
164,23,2,122.0706
165,23,18,123.0219
166,23,34,160.2118
167,23,36,193.7924
168,23,43,90.2595
169,23,54,149.2522
170,24,11,182.6732
171,24,34,188.4758
172,24,53,142.3049
173,24,55,87.3042
174,25,1,146.2675
175,25,8,155.9076
176,25,40,168.0279
177,25,49,167.6497
178,25,57,198.2328
179,25,58,189.3333
180,26,3,196.7455
181,26,4,83.2103
182,26,33,173.8653
183,26,42,110.8641
184,26,48,174.9607
185,26,53,159.2694
186,27,1,172.1975
187,27,8,198.9254
188,27,13,164.9364
189,27,15,101.0433
190,27,17,176.4857
191,27,20,28.6994
192,27,21,197.0676
193,27,22,77.1535
194,27,35,172.5543
195,27,38,100.1040
196,27,40,159.7433
197,27,45,105.8110
198,27,49,141.1369
199,27,58,188.4460
200,28,3,148.5287
201,28,4,199.6016
202,28,7,127.0837
203,28,9,98.4535
204,28,12,196.1944
205,28,13,182.8105
206,28,14,102.4637
207,28,19,116.9440
208,28,52,24.4704
209,28,59,166.0355
210,29,0,136.7560
211,29,6,127.5299
212,29,37,187.7285
213,29,47,48.4869
214,30,18,129.9487
215,30,34,91.1571
216,30,43,177.3404
217,31,37,30.6096
218,31,39,51.4061
219,31,41,91.3819
220,31,46,176.8575
221,31,51,90.6148
222,32,11,145.6139
223,32,50,51.6696
224,32,53,176.5655
225,32,55,172.0211
226,33,4,144.8139
227,33,5,178.3846
228,33,17,197.9609
229,33,21,195.5210
230,33,26,173.8653
231,33,42,76.3899
232,33,48,150.0281
233,33,56,146.5239
234,34,18,117.5375
235,34,23,160.2118
236,34,24,188.4758
237,34,30,91.1571
238,34,43,149.1464
239,35,1,116.5186
240,35,15,74.8146
241,35,20,193.2418
242,35,21,172.4967
243,35,22,119.9033
244,35,27,172.5543
245,35,38,146.3077
246,35,45,85.2628
247,35,49,117.6462
248,35,57,65.3229
249,35,58,64.4797
250,36,2,159.1073
251,36,10,91.6033
252,36,23,193.7924
253,36,54,110.1343
254,37,12,189.3277
255,37,29,187.7285
256,37,31,30.6096
257,37,39,68.3319
258,37,41,77.9006
259,37,46,173.0613
260,37,51,121.2226
261,38,9,188.0298
262,38,15,82.2775
263,38,17,94.2560
264,38,20,128.4113
265,38,21,97.1858
266,38,22,131.1227
267,38,27,100.1040
268,38,35,146.3077
269,38,45,62.4877
270,38,49,187.2411
271,38,58,193.7935
272,39,31,51.4061
273,39,37,68.3319
274,39,41,141.6819
275,39,51,86.6976
276,40,1,120.3394
277,40,8,40.8756
278,40,15,191.0371
279,40,20,143.4712
280,40,22,118.6477
281,40,25,168.0279
282,40,27,159.7433
283,40,49,102.4700
284,40,58,180.6379
285,41,7,196.2880
286,41,12,141.3171
287,41,31,91.3819
288,41,37,77.9006
289,41,39,141.6819
290,41,46,99.4339
291,41,51,162.0596
292,41,59,150.7467
293,42,4,118.7317
294,42,26,110.8641
295,42,33,76.3899
296,42,48,101.8996
297,43,2,194.7447
298,43,18,48.6141
299,43,23,90.2595
300,43,30,177.3404
301,43,34,149.1464
302,44,5,55.2218
303,44,16,55.8940
304,44,56,57.6141
305,45,1,154.3552
306,45,15,24.0551
307,45,17,152.3311
308,45,20,132.4715
309,45,21,121.9176
310,45,22,93.9232
311,45,27,105.8110
312,45,35,85.2628
313,45,38,62.4877
314,45,49,136.4124
315,45,57,143.5168
316,45,58,131.7320
317,46,7,154.5007
318,46,10,148.3154
319,46,12,171.2984
320,46,31,176.8575
321,46,37,173.0613
322,46,41,99.4339
323,46,59,121.1762
324,47,0,146.7083
325,47,6,79.9581
326,47,29,48.4869
327,48,26,174.9607
328,48,33,150.0281
329,48,42,101.8996
330,48,50,156.8835
331,49,1,32.1794
332,49,8,135.6256
333,49,15,112.3773
334,49,20,144.1791
335,49,22,64.8811
336,49,25,167.6497
337,49,27,141.1369
338,49,35,117.6462
339,49,38,187.2411
340,49,40,102.4700
341,49,45,136.4124
342,49,57,103.8996
343,49,58,79.6126
344,50,11,195.2736
345,50,32,51.6696
346,50,48,156.8835
347,50,53,198.8906
348,51,31,90.6148
349,51,37,121.2226
350,51,39,86.6976
351,51,41,162.0596
352,52,3,124.8179
353,52,4,191.6084
354,52,7,134.6137
355,52,9,112.3506
356,52,14,95.3377
357,52,19,105.5904
358,52,28,24.4704
359,52,59,176.8246
360,53,3,156.5731
361,53,24,142.3049
362,53,26,159.2694
363,53,32,176.5655
364,53,50,198.8906
365,53,55,165.6699
366,54,2,55.2815
367,54,10,185.9205
368,54,23,149.2522
369,54,36,110.1343
370,55,11,95.3691
371,55,24,87.3042
372,55,32,172.0211
373,55,53,165.6699
374,56,5,63.5580
375,56,16,65.1754
376,56,33,146.5239
377,56,44,57.6141
378,57,1,85.0380
379,57,15,126.4650
380,57,22,139.7793
381,57,25,198.2328
382,57,35,65.3229
383,57,45,143.5168
384,57,49,103.8996
385,57,58,24.5748
386,58,1,63.2922
387,58,15,112.1557
388,58,22,116.6942
389,58,25,189.3333
390,58,27,188.4460
391,58,35,64.4797
392,58,38,193.7935
393,58,40,180.6379
394,58,45,131.7320
395,58,49,79.6126
396,58,57,24.5748
397,59,7,46.0322
398,59,10,169.1145
399,59,12,89.9250
400,59,14,120.1953
401,59,19,138.7920
402,59,28,166.0355
403,59,41,150.7467
404,59,46,121.1762
405,59,52,176.8246
