id,source,target,distance
210,32,58,183.2539
211,33,15,142.9614
212,33,27,97.5280
213,33,38,111.5791
214,33,48,145.4018
215,33,50,167.7032
216,33,53,36.8237
217,33,56,123.6506
218,34,5,99.0621
219,34,17,144.5911
220,34,22,198.2969
221,34,23,89.6177
222,34,35,183.4486
223,34,55,147.8226
224,34,57,163.0601
225,35,0,142.5953
226,35,3,82.3561
227,35,10,71.6870
228,35,23,195.1080
229,35,26,189.2056
230,35,30,192.4854
231,35,34,183.4486
232,35,57,139.8806
233,35,59,114.0336
234,36,7,60.8258
235,36,13,135.5132
236,36,25,17.3309
237,36,57,115.8768
238,37,1,139.0244
239,37,32,77.3836
240,37,45,41.3259
241,37,51,115.4420
242,37,58,167.6297
243,38,15,102.3045
244,38,27,157.1253
245,38,33,111.5791
246,38,48,100.5009
247,38,53,147.8739
248,38,56,184.1887
249,39,14,160.2534
250,40,16,130.4832
251,40,19,106.8007
252,40,21,179.4401
253,40,24,108.1226
254,40,41,123.2844
255,40,44,57.8896
256,40,49,189.5094
257,40,55,168.6744
258,41,16,177.5620
259,41,17,192.5952
260,41,19,42.1087
261,41,21,67.5578
262,41,22,172.3350
263,41,24,124.2879
264,41,40,123.2844
265,41,44,174.7617
266,41,50,147.3387
267,41,55,100.8753
268,42,4,195.1636
269,42,6,81.2398
270,42,18,72.4643
271,42,20,142.0820
272,42,29,182.4048
273,42,31,23.3894
274,42,43,196.5745
275,42,46,145.2954
276,42,49,196.0217
277,42,54,120.2286
278,43,4,24.6558
279,43,20,80.2938
280,43,29,18.7182
281,43,31,183.8883
282,43,42,196.5745
283,43,54,80.5449
284,44,16,111.6208
285,44,19,163.6639
286,44,24,160.2762
287,44,40,57.8896
288,44,41,174.7617
289,44,45,185.9080
290,44,46,164.9815
291,44,49,142.8690
292,45,1,173.3508
293,45,32,103.3712
294,45,37,41.3259
295,45,44,185.9080
296,45,51,124.4744
297,46,6,64.2129
298,46,9,161.5078
299,46,16,154.1710
300,46,18,82.3689
301,46,20,180.2481
302,46,31,129.4191
303,46,42,145.2954
304,46,44,164.9815
305,46,49,63.9335
306,46,54,186.0307
307,47,7,196.2405
308,47,14,198.2842
309,48,11,172.8214
310,48,12,182.5691
311,48,15,4.9921
312,48,27,117.5391
313,48,33,145.4018
314,48,38,100.5009
315,48,53,169.3124
316,48,56,134.5130
317,49,6,119.7903
318,49,9,119.6241
319,49,16,95.5118
320,49,18,124.7760
321,49,31,184.3317
322,49,40,189.5094
323,49,42,196.0217
324,49,44,142.8690
325,49,46,63.9335
326,50,12,185.9247
327,50,19,189.3269
328,50,21,82.0254
329,50,22,142.7598
330,50,27,152.0693
331,50,33,167.7032
332,50,41,147.3387
333,50,53,131.3299
334,50,56,146.2190
335,51,1,107.5282
336,51,24,195.5550
337,51,32,186.2515
338,51,37,115.4420
339,51,45,124.4744
340,51,58,149.5452
341,52,28,186.7412
342,53,12,195.9542
343,53,15,166.1227
344,53,27,92.7359
345,53,33,36.8237
346,53,38,147.8739
347,53,48,169.3124
348,53,50,131.3299
349,53,56,113.6570
350,54,4,75.2027
351,54,6,140.4000
352,54,18,160.2400
353,54,20,32.8148
354,54,29,64.0024
355,54,31,104.8896
356,54,42,120.2286
357,54,43,80.5449
358,54,46,186.0307
359,55,5,172.2175
360,55,17,96.2649
361,55,19,73.4548
362,55,21,149.9343
363,55,22,189.1401
364,55,23,130.4550
365,55,24,89.3886
366,55,34,147.8226
367,55,40,168.6744
368,55,41,100.8753
369,56,12,84.3238
370,56,15,129.5667
371,56,27,28.3561
372,56,33,123.6506
373,56,38,184.1887
374,56,48,134.5130
375,56,50,146.2190
376,56,53,113.6570
377,57,0,159.8704
378,57,3,131.0541
379,57,5,178.8201
380,57,7,140.8990
381,57,10,107.9551
382,57,13,193.7859
383,57,25,98.7287
384,57,34,163.0601
385,57,35,139.8806
386,57,36,115.8768
387,57,59,161.2274
388,58,1,42.0204
389,58,32,183.2539
390,58,37,167.6297
391,58,51,149.5452
392,59,0,35.0964
393,59,3,37.2159
394,59,10,61.6633
395,59,26,166.0271
396,59,35,114.0336
397,59,57,161.2274
