id,source,target,distance
93,6,3,69.2160
94,6,4,182.6657
95,6,8,138.5974
96,6,10,186.3457
97,6,16,74.4103
98,6,20,127.9362
99,6,21,118.4437
100,6,59,116.3204
101,6,60,57.0965
102,6,66,169.8024
103,6,71,93.4549
104,6,74,106.3987
105,6,87,182.7121
106,6,121,198.9216
107,6,126,177.7085
108,6,128,13.0293
109,6,129,187.2748
110,7,23,119.5439
111,7,27,88.1997
112,7,37,84.1311
113,7,47,120.9744
114,7,48,143.3834
115,7,53,63.8478
116,7,54,191.7304
117,7,59,166.7959
118,7,95,154.5307
119,7,109,88.4874
120,7,117,82.3777
121,7,120,128.2471
122,7,121,161.6065
123,7,123,146.8613
124,7,127,185.1715
125,8,3,163.1118
126,8,4,173.9140
127,8,6,138.5974
128,8,16,167.5927
129,8,21,28.2770
130,8,34,154.7519
131,8,50,91.2913
132,8,60,138.4024
133,8,66,38.0277
134,8,71,138.1008
135,8,74,107.4286
136,8,87,44.8798
137,8,111,175.5888
138,8,126,119.0347
139,8,128,150.0029
140,8,129,50.5251
141,8,131,157.5693
142,9,2,168.8636
143,9,14,131.8912
144,9,22,143.2815
145,9,26,178.3264
146,9,36,199.6461
147,9,51,185.9618
148,9,56,70.3613
149,9,86,169.5387
150,9,88,159.3717
151,9,101,183.6112
152,10,6,186.3457
153,10,12,186.8239
154,10,16,165.9814
155,10,20,59.7671
156,10,25,32.9622
157,10,29,119.9756
158,10,31,127.5637
159,10,38,170.3205
160,10,61,79.9640
161,10,69,109.7664
162,10,99,126.1045
163,10,108,32.4006
164,10,120,165.7163
165,10,121,100.0258
166,10,128,173.6339
167,10,133,189.2152
168,10,135,192.9391
169,11,1,172.6799
170,11,17,102.8396
171,11,33,171.8815
172,11,35,172.3787
173,11,40,138.2753
174,11,43,152.2416
175,11,49,80.2353
176,11,54,198.7617
177,11,62,175.6817
178,11,63,196.2352
179,11,65,154.2727
180,11,73,174.2551
181,11,75,82.2523
182,11,76,96.5170
183,11,81,131.0078
184,11,94,194.1110
185,11,100,197.5666
186,11,105,110.6442
187,11,110,122.0474
188,11,112,109.8328
189,11,122,135.9769
190,11,132,198.5507
191,11,134,160.4297
192,11,137,111.1548
193,12,10,186.8239
194,12,25,156.6380
195,12,29,123.2963
196,12,38,144.2138
197,12,69,113.3415
198,12,99,110.1995
199,12,108,154.4238
200,12,133,106.1993
201,12,135,33.5335
202,13,15,133.9012
203,13,28,94.8564
204,13,32,166.4359
205,13,42,36.9648
206,13,44,93.1079
207,13,67,164.8007
208,13,68,97.6593
209,13,77,104.1587
210,13,80,154.4276
211,13,83,133.8460
212,13,84,98.2655
213,13,91,168.9588
214,13,92,107.8213
215,13,100,148.6625
216,13,103,193.5693
217,13,104,133.7806
218,13,132,152.7054
219,13,139,64.5468
220,14,2,56.6386
221,14,9,131.8912
222,14,22,46.1008
223,14,24,96.8922
224,14,26,106.4355
225,14,30,121.8338
226,14,46,158.5722
227,14,51,71.1595
228,14,56,195.4453
229,14,70,110.4357
230,14,107,144.0573
231,14,136,156.9376
232,15,13,133.9012
233,15,28,74.1145
234,15,42,97.1023
235,15,44,142.6311
236,15,67,82.1345
237,15,80,73.5102
238,15,91,153.8258
239,15,92,30.4653
240,15,103,70.8394
241,15,104,154.6381
242,15,139,107.6921
243,16,3,142.0273
244,16,4,129.4981
245,16,6,74.4103
246,16,8,167.5927
247,16,10,165.9814
248,16,20,120.8042
249,16,21,158.3402
250,16,25,192.5874
251,16,31,180.5717
252,16,59,186.1963
253,16,60,131.4693
254,16,61,162.4543
255,16,71,167.1429
256,16,74,80.9525
257,16,108,197.0342
258,16,126,151.1527
259,16,128,66.8808
260,17,0,138.9128
261,17,11,102.8396
262,17,40,59.2498
263,17,43,177.9538
264,17,49,176.7545
265,17,62,178.7437
266,17,68,183.6148
267,17,75,94.7614
268,17,76,159.7402
269,17,81,130.5011
270,17,84,144.4113
271,17,94,108.5839
272,17,100,100.2466
273,17,105,86.8096
274,17,110,189.4992
275,17,112,118.7273
276,17,122,36.2155
277,17,127,187.7991
278,17,132,95.9016
279,17,134,65.5285
280,17,137,9.7782
281,18,5,26.4998
282,18,40,194.0479
283,18,43,125.8487
284,18,45,92.8239
285,18,52,126.5033
286,18,62,89.8770
287,18,73,178.9566
288,18,75,181.8982
289,18,78,164.0247
290,18,81,132.0380
291,18,82,180.8356
292,18,83,195.0086
293,18,114,54.7169
294,18,125,15.5301
295,19,36,111.8069
296,19,39,67.0703
297,19,56,159.6225
298,19,86,102.0792
299,19,88,70.1221
300,19,101,60.0195
301,19,102,119.4259
302,19,111,184.7437
303,19,119,115.1434
304,19,130,117.5198
305,20,3,151.1352
306,20,6,127.9362
307,20,10,59.7671
308,20,16,120.8042
309,20,25,92.6193
310,20,29,176.0396
311,20,31,156.8881
312,20,59,168.2013
313,20,60,160.8775
314,20,61,113.0035
315,20,69,167.6275
316,20,71,195.5114
317,20,74,199.9300
318,20,99,183.6188
319,20,108,91.4030
320,20,120,171.8959
321,20,121,99.3492
322,20,128,115.5339
323,21,3,136.0602
324,21,4,185.8375
325,21,6,118.4437
326,21,8,28.2770
327,21,16,158.3402
328,21,34,181.7199
329,21,50,119.2705
330,21,59,176.4750
331,21,60,111.5771
332,21,66,51.3927
333,21,71,109.8272
334,21,74,110.8731
335,21,87,66.0324
336,21,126,137.9661
337,21,128,130.6681
338,21,129,77.4529
339,21,131,168.8870
340,22,2,97.5620
341,22,9,143.2815
342,22,14,46.1008
343,22,24,61.1058
344,22,26,60.3637
345,22,30,101.2851
346,22,46,128.4704
347,22,51,108.7623
348,22,56,196.0377
349,22,58,182.2612
350,22,70,82.1793
351,22,98,195.7716
352,22,107,118.6607
353,22,136,112.6757
354,23,7,119.5439
355,23,37,35.5003
356,23,47,125.1409
357,23,53,107.8880
358,23,95,54.4705
359,23,109,79.9604
360,23,115,197.8299
361,23,117,179.4301
362,23,118,111.3557
363,23,120,176.7635
364,23,123,115.2328
365,24,1,187.3504
366,24,2,130.4927
367,24,14,96.8922
368,24,22,61.1058
369,24,26,49.9111
370,24,30,51.4005
371,24,46,67.8823
372,24,51,134.7287
373,24,58,141.6121
374,24,70,26.3505
375,24,98,140.7356
376,24,107,61.2962
377,24,136,68.9089
378,24,138,189.2178
379,25,10,32.9622
380,25,12,156.6380
381,25,16,192.5874
382,25,20,92.6193
383,25,29,89.4356
384,25,31,118.0296
385,25,38,161.4203
386,25,61,73.6934
387,25,69,77.8570
388,25,99,94.3316
389,25,108,12.0942
390,25,120,174.5570
391,25,121,117.3129
392,25,133,157.0164
393,25,135,165.7408
394,26,1,192.9716
395,26,2,154.9279
396,26,9,178.3264
397,26,14,106.4355
398,26,22,60.3637
399,26,24,49.9111
400,26,30,100.6462
401,26,46,104.9598
402,26,51,163.7541
403,26,58,122.7436
404,26,70,75.0869
405,26,98,184.1483
406,26,107,105.6556
407,26,136,57.4431
408,26,138,156.1759
409,27,3,138.0842
410,27,7,88.1997
411,27,37,169.5086
412,27,47,155.9233
413,27,48,69.8233
414,27,53,112.3927
415,27,54,128.3791
416,27,59,89.5070
417,27,60,160.9847
418,27,71,152.3341
419,27,109,149.6952
420,27,117,49.3836
421,27,120,180.0699
422,27,121,177.7610
423,27,127,182.4199
424,28,13,94.8564
425,28,15,74.1145
426,28,42,64.5212
427,28,44,68.9283
428,28,67,146.7901
429,28,68,163.7026
430,28,77,136.8701
431,28,80,136.3296
432,28,83,164.9358
433,28,84,189.4436
434,28,91,196.8858
435,28,92,70.3384
436,28,103,144.8926
437,28,104,83.2325
438,28,139,110.0451
439,29,10,119.9756
440,29,12,123.2963
441,29,20,176.0396
442,29,25,89.4356
443,29,31,98.9945
444,29,61,89.4295
445,29,69,16.9265
446,29,99,13.5317
447,29,108,97.5088
448,29,133,72.1240
449,29,135,148.7935
450,30,1,183.6249
451,30,2,134.3061
452,30,14,121.8338
453,30,22,101.2851
454,30,24,51.4005
455,30,26,100.6462
456,30,33,185.6695
457,30,35,172.3521
458,30,46,45.0187
459,30,51,131.9148
460,30,58,165.4925
461,30,65,197.1215
462,30,70,25.5765
463,30,93,163.6546
464,30,97,166.7357
465,30,98,94.6101
466,30,107,24.8383
467,30,136,100.1064
468,31,10,127.5637
469,31,16,180.5717
470,31,20,156.8881
471,31,25,118.0296
472,31,29,98.9945
473,31,61,47.6445
474,31,69,108.4825
475,31,99,112.4878
476,31,108,130.0973
477,31,133,155.5117
478,32,0,105.5176
479,32,13,166.4359
480,32,42,186.1219
481,32,47,181.5421
482,32,84,140.8717
483,32,85,122.8118
484,32,90,109.4524
485,32,91,148.6064
486,32,94,101.8321
487,32,100,173.0743
488,32,115,91.3380
489,32,122,166.7044
490,32,127,146.2479
491,32,132,124.8441
492,32,134,137.5734
493,32,137,193.0280
494,32,139,145.0210
495,33,1,119.1668
496,33,11,171.8815
497,33,30,185.6695
498,33,35,24.0243
499,33,43,150.7570
500,33,46,150.7793
501,33,49,161.8541
502,33,62,190.4445
503,33,63,193.2602
504,33,65,111.8530
505,33,70,198.0416
506,33,73,88.7335
507,33,75,178.3395
508,33,78,171.5753
509,33,81,186.4666
510,33,82,166.2165
511,33,93,82.2051
512,33,98,106.2018
513,33,107,163.0118
514,34,4,140.5072
515,34,8,154.7519
516,34,21,181.7199
517,34,50,66.4375
518,34,66,164.6716
519,34,74,157.8098
520,34,87,146.7951
521,34,111,80.5826
522,34,126,86.6854
523,34,129,121.3573
524,34,130,138.1260
525,35,1,96.4567
526,35,11,172.3787
527,35,30,172.3521
528,35,33,24.0243
529,35,43,170.5644
530,35,46,134.3539
531,35,49,151.1126
532,35,58,177.4008
533,35,63,171.3070
534,35,65,90.7658
535,35,70,182.3386
536,35,73,112.0060
537,35,75,189.4836
538,35,78,195.0255
539,35,82,189.1138
540,35,93,94.8711
541,35,96,183.7893
542,35,98,102.3308
543,35,107,148.6558
544,35,136,179.9066
545,36,9,199.6461
546,36,19,111.8069
547,36,39,48.2025
548,36,56,149.5539
549,36,86,34.0024
550,36,88,92.1522
551,36,101,132.5295
552,36,111,136.0848
553,36,130,128.3624
554,36,131,172.6100
555,37,7,84.1311
556,37,23,35.5003
557,37,27,169.5086
558,37,47,113.2662
559,37,53,81.6147
560,37,95,79.9147
561,37,109,63.9575
562,37,117,148.2247
563,37,118,146.8535
564,37,120,152.7954
565,37,123,110.8598
566,37,127,196.3765
567,38,10,170.3205
568,38,12,144.2138
569,38,25,161.4203
570,38,69,187.8005
571,38,99,197.7219
572,38,108,150.3945
573,38,120,90.5167
574,38,121,122.1080
575,38,123,121.4566
576,38,135,118.3916
577,39,19,67.0703
578,39,36,48.2025
579,39,56,157.4223
580,39,86,54.7139
581,39,88,75.9626
582,39,101,102.9957
583,39,102,184.1313
584,39,111,135.5871
585,39,119,173.1030
586,39,130,97.5853
587,40,0,180.4444
588,40,11,138.2753
589,40,17,59.2498
590,40,18,194.0479
591,40,43,152.7154
592,40,62,141.2132
593,40,68,138.0400
594,40,75,88.4163
595,40,77,184.5140
596,40,81,100.2622
597,40,83,177.2294
598,40,84,118.9699
599,40,94,142.0820
600,40,100,65.6137
601,40,105,145.9142
602,40,112,177.7077
603,40,122,71.1385
604,40,132,94.5388
605,40,134,96.9586
606,40,137,61.5024
607,41,55,167.4949
608,41,72,52.5125
609,41,89,116.7313
610,41,106,23.6342
611,41,113,171.1050
612,41,116,174.2357
613,41,124,176.4295
614,42,13,36.9648
615,42,15,97.1023
616,42,28,64.5212
617,42,32,186.1219
618,42,44,88.1901
619,42,67,135.8722
620,42,68,129.4945
621,42,77,124.1849
622,42,80,125.0732
623,42,83,154.9256
624,42,84,135.1096
625,42,91,156.5405
626,42,92,72.1026
627,42,100,185.5784
628,42,103,158.8842
629,42,104,123.4257
630,42,132,188.3257
631,42,139,54.3083
632,43,5,131.4940
633,43,11,152.2416
634,43,17,177.9538
635,43,18,125.8487
636,43,33,150.7570
637,43,35,170.5644
638,43,40,152.7154
639,43,62,40.0779
640,43,73,74.7530
641,43,75,85.9955
642,43,78,138.4384
643,43,81,52.5495
644,43,82,148.9524
645,43,93,186.1452
646,43,114,180.3655
647,43,125,127.6439
648,43,137,186.8301
649,44,13,93.1079
650,44,15,142.6311
651,44,28,68.9283
652,44,42,88.1901
653,44,68,114.1661
654,44,77,74.2212
655,44,80,198.5416
656,44,83,98.9525
657,44,84,161.0510
658,44,92,133.5770
659,44,100,195.7903
660,44,104,41.7746
661,44,139,142.2946
662,45,5,105.6640
663,45,18,92.8239
664,45,52,144.9976
665,45,62,172.7314
666,45,68,193.6217
667,45,77,176.2280
668,45,83,145.7604
669,45,114,47.2709
670,45,125,100.4622
671,46,1,138.6920
672,46,2,177.9994
673,46,14,158.5722
674,46,22,128.4704
675,46,24,67.8823
676,46,26,104.9598
677,46,30,45.0187
678,46,33,150.7793
679,46,35,134.3539
680,46,51,176.5407
681,46,58,131.2663
682,46,63,190.5211
683,46,65,152.1079
684,46,70,48.1556
685,46,93,147.0655
686,46,96,191.4149
687,46,97,197.9597
688,46,98,80.6853
689,46,107,21.3577
690,46,136,78.7205
691,46,138,192.7580
692,47,0,139.5077
693,47,7,120.9744
694,47,23,125.1409
695,47,27,155.9233
696,47,32,181.5421
697,47,37,113.2662
698,47,48,158.5918
699,47,53,57.1538
700,47,54,170.3539
701,47,90,195.7842
702,47,94,181.4200
703,47,95,109.9614
704,47,109,49.3992
705,47,115,151.3375
706,47,117,109.3699
707,47,127,83.7714
708,48,3,158.6161
709,48,7,143.3834
710,48,27,69.8233
711,48,47,158.5918
712,48,53,137.7844
713,48,54,59.5079
714,48,59,113.9442
715,48,60,175.3523
716,48,71,151.9403
717,48,76,171.3804
718,48,105,183.4188
719,48,109,173.5291
720,48,110,162.5134
721,48,112,157.0145
722,48,117,64.7800
723,48,127,149.9700
724,49,1,109.3772
725,49,11,80.2353
726,49,17,176.7545
727,49,33,161.8541
728,49,35,151.1126
729,49,54,180.7851
730,49,57,168.9880
731,49,58,191.0180
732,49,63,116.8157
733,49,64,133.7192
734,49,65,93.3069
735,49,75,156.9730
736,49,76,66.6683
737,49,96,133.9093
738,49,105,149.3156
739,49,110,72.7223
740,49,112,126.4206
741,49,137,183.6287
742,50,4,150.1900
743,50,8,91.2913
744,50,21,119.2705
745,50,34,66.4375
746,50,66,98.2343
747,50,74,129.5449
748,50,87,80.6179
749,50,111,92.9780
750,50,126,81.8061
751,50,129,55.0958
752,50,130,175.0950
753,50,131,168.6580
754,51,2,17.1564
755,51,9,185.9618
756,51,14,71.1595
757,51,22,108.7623
758,51,24,134.7287
759,51,26,163.7541
760,51,30,131.9148
761,51,46,176.5407
762,51,70,134.4902
763,51,97,152.7686
764,51,107,156.7199
765,52,5,104.6386
766,52,18,126.5033
767,52,45,144.9976
768,52,55,140.5345
769,52,78,173.7135
770,52,82,187.3231
771,52,89,188.8370
772,52,113,107.1915
773,52,114,108.5175
774,52,116,122.2751
775,52,124,126.1955
776,52,125,113.9888
777,53,0,188.8501
778,53,7,63.8478
779,53,23,107.8880
780,53,27,112.3927
781,53,37,81.6147
782,53,47,57.1538
783,53,48,137.7844
784,53,54,169.1152
785,53,95,119.5566
786,53,109,37.6882
787,53,117,75.4019
788,53,120,187.9939
789,53,123,182.2674
790,53,127,126.8253
791,54,0,168.7853
792,54,7,191.7304
793,54,11,198.7617
794,54,27,128.3791
795,54,47,170.3539
796,54,48,59.5079
797,54,49,180.7851
798,54,53,169.1152
799,54,59,165.0407
800,54,71,186.5775
801,54,76,115.4623
802,54,94,196.7765
803,54,105,127.7019
804,54,109,199.4986
805,54,110,112.1304
806,54,112,98.3573
807,54,117,109.3583
808,54,127,130.4345
809,55,41,167.4949
810,55,52,140.5345
811,55,72,116.5861
812,55,89,140.6106
813,55,106,146.6856
814,55,113,56.3228
815,55,116,19.7903
816,55,124,14.3425
817,56,9,70.3613
818,56,14,195.4453
819,56,19,159.6225
820,56,22,196.0377
821,56,36,149.5539
822,56,39,157.4223
823,56,86,116.0792
824,56,88,90.9465
825,56,101,113.4284
826,56,102,190.8432
827,56,119,154.7364
828,57,1,127.8265
829,57,49,168.9880
830,57,58,88.2837
831,57,63,57.9938
832,57,64,37.8519
833,57,65,137.5095
834,57,66,172.1720
835,57,76,190.8096
836,57,87,181.0436
837,57,96,41.7416
838,57,110,165.1778
839,57,131,109.7936
840,57,136,160.4838
841,57,138,60.4999
842,58,1,98.0048
843,58,22,182.2612
844,58,24,141.6121
845,58,26,122.7436
846,58,30,165.4925
847,58,35,177.4008
848,58,46,131.2663
849,58,49,191.0180
850,58,57,88.2837
851,58,63,86.5942
852,58,64,106.8275
853,58,65,115.7537
854,58,70,148.7992
855,58,96,77.5897
856,58,98,195.5999
857,58,107,149.7130
858,58,131,140.9488
859,58,136,72.8869
860,58,138,64.8431
861,59,3,48.9662
862,59,6,116.3204
863,59,7,166.7959
864,59,16,186.1963
865,59,20,168.2013
866,59,21,176.4750
867,59,27,89.5070
868,59,48,113.9442
869,59,54,165.0407
870,59,60,71.4871
871,59,71,68.9921
872,59,117,135.5223
873,59,121,176.6044
874,59,128,120.1041
875,60,3,24.8683
876,60,6,57.0965
877,60,8,138.4024
878,60,16,131.4693
879,60,20,160.8775
880,60,21,111.5771
881,60,27,160.9847
882,60,48,175.3523
883,60,59,71.4871
884,60,66,159.3551
885,60,71,37.7390
886,60,74,148.4360
887,60,87,176.7009
888,60,128,66.5629
889,60,129,188.7470
890,61,10,79.9640
891,61,16,162.4543
892,61,20,113.0035
893,61,25,73.6934
894,61,29,89.4295
895,61,31,47.6445
896,61,69,91.4241
897,61,99,101.9302
898,61,108,85.4460
899,61,121,179.9830
900,61,128,198.6570
901,61,133,158.8129
902,62,5,100.4612
903,62,11,175.6817
904,62,17,178.7437
905,62,18,89.8770
906,62,33,190.4445
907,62,40,141.2132
908,62,43,40.0779
909,62,45,172.7314
910,62,73,110.3030
911,62,75,98.1641
912,62,78,149.6138
913,62,81,49.6498
914,62,82,163.1182
915,62,100,191.9213
916,62,114,143.3674
917,62,125,94.5053
918,62,137,186.5104
919,63,1,75.4702
920,63,11,196.2352
921,63,33,193.2602
922,63,35,171.3070
923,63,46,190.5211
924,63,49,116.8157
925,63,57,57.9938
926,63,58,86.5942
927,63,64,37.8662
928,63,65,81.7824
929,63,76,152.2207
930,63,96,17.4992
931,63,110,131.9524
932,63,131,165.2760
933,63,136,154.7497
934,63,138,100.6756
935,64,1,113.1851
936,64,49,133.7192
937,64,57,37.8519
938,64,58,106.8275
939,64,63,37.8662
940,64,65,118.2258
941,64,66,192.3606
942,64,76,152.9714
943,64,96,32.3040
944,64,110,127.6205
945,64,131,146.0814
946,64,136,179.1882
947,64,138,96.3759
948,65,1,18.5530
949,65,11,154.2727
950,65,30,197.1215
951,65,33,111.8530
952,65,35,90.7658
953,65,46,152.1079
954,65,49,93.3069
955,65,57,137.5095
956,65,58,115.7537
957,65,63,81.7824
958,65,64,118.2258
959,65,70,195.0859
960,65,73,187.6258
961,65,76,155.7120
962,65,93,182.8991
963,65,96,95.9719
964,65,98,166.8138
965,65,107,172.8280
966,65,110,150.0701
967,65,136,153.8122
968,65,138,163.1080
969,66,3,183.0100
970,66,6,169.8024
971,66,8,38.0277
972,66,21,51.3927
973,66,34,164.6716
974,66,50,98.2343
975,66,57,172.1720
976,66,60,159.3551
977,66,64,192.3606
978,66,71,150.3107
979,66,74,145.0163
980,66,87,20.4306
981,66,111,167.1886
982,66,126,147.3169
983,66,128,181.9434
984,66,129,43.8227
985,66,131,120.0732
986,66,138,179.0827
987,67,13,164.8007
988,67,15,82.1345
989,67,28,146.7901
990,67,42,135.8722
991,67,80,10.9573
992,67,85,149.3287
993,67,90,189.5671
994,67,91,86.5841
995,67,92,76.6400
996,67,103,57.6042
997,67,139,108.3075
998,68,13,97.6593
999,68,17,183.6148
1000,68,28,163.7026
1001,68,40,138.0400
1002,68,42,129.4945
1003,68,44,114.1661
1004,68,45,193.6217
1005,68,77,52.1349
1006,68,83,62.6224
1007,68,84,68.7879
1008,68,94,194.5684
1009,68,100,84.3598
1010,68,104,148.8863
1011,68,122,168.3398
1012,68,132,121.9743
1013,68,134,170.8341
1014,68,137,179.7613
1015,68,139,159.4664
1016,69,10,109.7664
1017,69,12,113.3415
1018,69,20,167.6275
1019,69,25,77.8570
1020,69,29,16.9265
1021,69,31,108.4825
1022,69,38,187.8005
1023,69,61,91.4241
1024,69,99,16.4999
1025,69,108,84.6505
1026,69,121,187.0353
1027,69,133,79.4840
1028,69,135,136.5783
1029,70,1,180.0017
1030,70,2,133.6018
1031,70,14,110.4357
1032,70,22,82.1793
1033,70,24,26.3505
1034,70,26,75.0869
1035,70,30,25.5765
1036,70,33,198.0416
1037,70,35,182.3386
1038,70,46,48.1556
1039,70,51,134.4902
1040,70,58,148.7992
1041,70,65,195.0859
1042,70,93,184.4315
1043,70,97,189.4093
1044,70,98,115.2204
1045,70,107,36.5620
1046,70,136,79.4125
1047,71,3,45.6504
1048,71,6,93.4549
1049,71,8,138.1008
1050,71,16,167.1429
1051,71,20,195.5114
1052,71,21,109.8272
1053,71,27,152.3341
1054,71,48,151.9403
1055,71,54,186.5775
1056,71,59,68.9921
1057,71,60,37.7390
1058,71,66,150.3107
1059,71,74,173.1078
1060,71,87,169.6324
1061,71,117,192.5942
1062,71,128,103.8025
1063,71,129,186.0705
1064,72,41,52.5125
1065,72,55,116.5861
1066,72,89,87.0878
1067,72,106,30.2209
1068,72,113,119.2080
1069,72,116,122.0750
1070,72,124,124.6522
1071,73,1,199.4047
1072,73,5,174.5761
1073,73,11,174.2551
1074,73,18,178.9566
1075,73,33,88.7335
1076,73,35,112.0060
1077,73,43,74.7530
1078,73,62,110.3030
1079,73,65,187.6258
1080,73,75,138.3611
1081,73,78,104.0728
1082,73,81,123.3098
1083,73,82,106.5048
1084,73,93,111.4010
1085,73,98,170.6445
1086,73,125,175.0332
1087,74,3,169.0115
1088,74,4,83.4070
1089,74,6,106.3987
1090,74,8,107.4286
1091,74,16,80.9525
1092,74,20,199.9300
1093,74,21,110.8731
1094,74,34,157.8098
1095,74,50,129.5449
1096,74,60,148.4360
1097,74,66,145.0163
1098,74,71,173.1078
1099,74,87,145.7637
1100,74,126,73.8103
1101,74,128,109.3926
1102,74,129,135.1472
1103,75,5,196.9910
1104,75,11,82.2523
1105,75,17,94.7614
1106,75,18,181.8982
1107,75,33,178.3395
1108,75,35,189.4836
1109,75,40,88.4163
1110,75,43,85.9955
1111,75,49,156.9730
1112,75,62,98.1641
1113,75,73,138.3611
1114,75,76,177.5993
1115,75,81,50.0334
1116,75,100,153.9496
1117,75,105,157.1324
1118,75,112,173.1813
1119,75,122,129.1573
1120,75,125,189.6923
1121,75,132,176.8018
1122,75,134,159.3354
1123,75,137,104.2028
1124,76,1,169.5723
1125,76,11,96.5170
1126,76,17,159.7402
1127,76,48,171.3804
1128,76,49,66.6683
1129,76,54,115.4623
1130,76,57,190.8096
1131,76,63,152.2207
1132,76,64,152.9714
1133,76,65,155.7120
1134,76,75,177.5993
1135,76,96,166.4100
1136,76,105,102.2003
1137,76,110,29.7894
1138,76,112,69.4867
1139,76,122,179.1150
1140,76,127,198.3658
1141,76,134,190.7724
1142,76,137,163.5671
1143,77,13,104.1587
1144,77,28,136.8701
1145,77,40,184.5140
1146,77,42,124.1849
1147,77,44,74.2212
1148,77,45,176.2280
1149,77,68,52.1349
1150,77,83,30.7488
1151,77,84,117.3953
1152,77,92,189.5028
1153,77,100,135.8615
1154,77,104,101.6622
1155,77,132,173.4877
1156,77,139,168.3007
1157,78,5,145.1692
1158,78,18,164.0247
1159,78,33,171.5753
1160,78,35,195.0255
1161,78,43,138.4384
1162,78,52,173.7135
1163,78,62,149.6138
1164,78,73,104.0728
1165,78,81,189.0103
1166,78,82,16.8928
1167,78,89,148.4379
1168,78,93,136.7418
1169,78,113,178.3004
1170,78,125,152.0809
1171,79,85,136.6484
1172,79,90,125.4859
1173,79,91,184.7305
1174,79,95,162.9721
1175,79,115,146.6312
1176,79,118,117.6999
1177,80,13,154.4276
1178,80,15,73.5102
1179,80,28,136.3296
1180,80,42,125.0732
1181,80,44,198.5416
1182,80,67,10.9573
1183,80,85,151.5687
1184,80,90,191.2512
1185,80,91,88.3683
1186,80,92,66.0557
1187,80,103,59.2788
1188,80,139,99.1403
1189,81,5,147.0233
1190,81,11,131.0078
1191,81,17,130.5011
1192,81,18,132.0380
1193,81,33,186.4666
1194,81,40,100.2622
1195,81,43,52.5495
1196,81,62,49.6498
1197,81,73,123.3098
1198,81,75,50.0334
1199,81,78,189.0103
1200,81,100,159.0861
1201,81,114,181.7637
1202,81,122,160.1053
1203,81,125,139.6590
1204,81,132,194.8010
1205,81,134,189.7602
1206,81,137,138.7199
1207,82,5,162.0597
1208,82,18,180.8356
1209,82,33,166.2165
1210,82,35,189.1138
1211,82,43,148.9524
1212,82,52,187.3231
1213,82,62,163.1182
1214,82,73,106.5048
1215,82,78,16.8928
1216,82,89,143.7622
1217,82,93,124.4177
1218,82,98,192.3628
1219,82,113,183.8477
1220,82,125,168.9612
1221,83,13,133.8460
1222,83,18,195.0086
1223,83,28,164.9358
1224,83,40,177.2294
1225,83,42,154.9256
1226,83,44,98.9525
1227,83,45,145.7604
1228,83,68,62.6224
1229,83,77,30.7488
1230,83,84,131.4022
1231,83,100,138.0300
1232,83,104,118.4502
1233,83,114,181.8142
1234,83,132,182.3929
1235,83,139,198.2712
1236,84,0,168.5219
1237,84,13,98.2655
1238,84,17,144.4113
1239,84,28,189.4436
1240,84,32,140.8717
1241,84,40,118.9699
1242,84,42,135.1096
1243,84,44,161.0510
1244,84,68,68.7879
1245,84,77,117.3953
1246,84,83,131.4022
1247,84,94,128.3379
