id,source,target,distance
326,33,0,127.0781
327,33,7,109.9987
328,33,14,155.3436
329,33,24,95.2412
330,33,43,60.0741
331,33,45,170.4119
332,33,50,15.1900
333,33,58,172.4641
334,33,72,183.2335
335,33,74,133.3204
336,33,81,179.0342
337,33,82,97.5396
338,33,84,128.9176
339,33,89,163.2842
340,33,91,188.5672
341,33,97,72.7704
342,34,5,47.5445
343,34,26,149.2884
344,34,32,199.3189
345,34,47,180.6831
346,34,61,102.8681
347,34,71,126.9905
348,35,1,192.5238
349,35,18,57.5423
350,35,29,139.1895
351,35,43,168.7042
352,35,45,135.2601
353,35,58,78.3463
354,35,72,100.4157
355,35,75,156.8327
356,35,80,139.9552
357,35,84,172.9594
358,35,97,189.5446
359,36,20,192.0008
360,36,67,91.0235
361,37,1,196.4844
362,37,2,126.2234
363,37,7,124.1289
364,37,10,92.4419
365,37,44,196.8377
366,37,57,53.8829
367,37,62,100.0213
368,37,74,121.0533
369,37,81,49.4240
370,37,82,136.0978
371,37,84,153.0988
372,37,89,77.3827
373,37,90,168.4887
374,37,91,34.0829
375,37,93,146.8259
376,37,97,171.1038
377,38,11,85.4281
378,38,19,192.4821
379,38,23,117.2272
380,38,28,191.8094
381,38,30,141.3053
382,38,31,182.0689
383,38,60,161.6071
384,38,70,143.3003
385,39,3,136.2933
386,39,12,84.6621
387,39,13,74.3776
388,39,17,169.6967
389,39,21,85.7238
390,39,53,186.2744
391,39,56,76.6676
392,39,68,174.5126
393,39,78,171.0106
394,39,86,183.7134
395,40,4,131.5655
396,40,15,79.4777
397,40,22,66.8949
398,40,24,195.1467
399,40,25,173.9271
400,40,45,144.3735
401,40,55,138.6887
402,40,58,196.7536
403,40,72,167.2918
404,40,80,121.8853
405,40,83,118.7280
406,40,96,85.6182
407,41,0,73.0052
408,41,14,138.0436
409,41,24,180.2092
410,41,25,155.4618
411,41,50,191.0630
412,41,64,90.7995
413,42,28,106.5502
414,42,70,178.8713
415,42,85,184.3538
416,42,95,131.2543
417,43,0,164.2373
418,43,7,127.2396
419,43,18,146.1446
420,43,24,77.7538
421,43,33,60.0741
422,43,35,168.7042
423,43,45,114.3799
424,43,50,55.8747
425,43,58,112.4892
426,43,72,123.6887
427,43,74,184.0454
428,43,80,151.7490
429,43,82,146.7000
430,43,84,122.4953
431,43,89,180.8950
432,43,97,79.8356
433,44,1,94.5677
434,44,2,180.7027
435,44,6,47.3115
436,44,9,51.4628
437,44,19,195.9683
438,44,37,196.8377
439,44,52,139.7773
440,44,54,85.5539
441,44,60,199.3588
442,44,62,172.4324
443,44,66,56.8046
444,44,81,191.2520
445,44,89,185.8536
446,44,90,40.5647
447,45,18,81.1065
448,45,24,111.0699
449,45,33,170.4119
450,45,35,135.2601
451,45,40,144.3735
452,45,43,114.3799
453,45,50,161.0075
454,45,55,185.3907
455,45,58,58.9555
456,45,72,35.8888
457,45,80,37.5273
458,45,83,192.7236
459,45,96,160.5534
460,45,97,185.6559
461,46,12,138.2185
462,46,13,182.0397
463,46,14,171.7008
464,46,53,127.2316
465,46,56,180.5691
466,46,65,49.0268
467,46,69,117.9757
468,46,74,180.4852
469,46,98,142.7180
470,47,5,190.5293
471,47,8,36.1596
472,47,26,91.5758
473,47,27,138.7417
474,47,32,31.3570
475,47,34,180.6831
476,47,49,161.3631
477,47,59,146.5409
478,47,61,111.2109
479,47,63,131.3729
480,47,77,174.9869
481,47,88,177.6828
482,47,99,171.4264
483,48,16,8.9133
484,48,29,144.7465
485,48,30,133.0108
486,48,75,131.5428
487,48,92,37.1359
488,49,8,173.6918
489,49,27,130.1062
490,49,32,140.0825
491,49,47,161.3631
492,49,52,173.4544
493,49,59,106.5399
494,49,88,27.8334
495,49,99,40.9484
496,50,0,118.1902
497,50,7,124.2932
498,50,14,157.4853
499,50,24,80.4636
500,50,33,15.1900
501,50,41,191.0630
502,50,43,55.8747
503,50,45,161.0075
504,50,58,167.7500
505,50,72,176.2739
506,50,74,146.8967
507,50,80,198.3103
508,50,81,194.0897
509,50,82,111.7140
510,50,84,140.4321
511,50,89,177.9367
512,50,97,84.9723
513,51,3,176.4064
514,51,87,50.4366
515,52,2,113.9042
516,52,6,172.9058
517,52,9,119.1148
518,52,10,170.3034
519,52,27,177.3320
520,52,44,139.7773
521,52,49,173.4544
522,52,54,107.8058
523,52,59,157.0376
524,52,62,128.8032
525,52,66,98.8471
526,52,76,167.1532
527,52,88,145.6810
528,52,90,163.4040
529,52,93,153.0055
530,52,99,138.7074
531,53,3,140.4199
532,53,12,135.3612
533,53,13,115.5517
534,53,39,186.2744
535,53,46,127.2316
536,53,56,113.1981
537,53,65,78.4081
538,53,69,64.7203
539,53,98,49.4049
540,54,1,176.1452
541,54,2,199.2651
542,54,6,88.3067
543,54,9,34.7448
544,54,19,156.2024
545,54,27,125.2758
546,54,44,85.5539
547,54,52,107.8058
548,54,59,121.6358
549,54,60,174.4291
550,54,66,34.2470
551,54,88,176.8623
552,54,90,125.6611
553,54,99,159.8815
554,55,15,106.3568
555,55,18,186.0939
556,55,22,170.0733
557,55,40,138.6887
558,55,45,185.3907
559,55,72,180.5021
560,55,75,147.4363
561,55,80,147.8682
562,55,96,53.3060
563,56,3,85.6911
564,56,12,75.2165
565,56,13,2.3744
566,56,21,158.8901
567,56,39,76.6676
568,56,46,180.5691
569,56,53,113.1981
570,56,65,148.2105
571,56,69,176.3356
572,56,98,161.4047
573,57,2,116.3195
574,57,7,169.9696
575,57,10,64.1172
576,57,12,197.4670
577,57,37,53.8829
578,57,62,95.6687
579,57,74,134.5493
580,57,81,100.4523
581,57,82,160.9086
582,57,89,129.1003
583,57,91,71.0426
584,57,93,116.4661
585,58,18,34.5240
586,58,24,145.0226
587,58,33,172.4641
588,58,35,78.3463
589,58,40,196.7536
590,58,43,112.4892
591,58,45,58.9555
592,58,50,167.7500
593,58,72,29.6273
594,58,75,191.1904
595,58,80,75.5679
596,58,84,171.5849
597,58,96,193.5261
598,58,97,163.3009
599,59,8,134.5930
600,59,9,156.2008
601,59,19,175.9903
602,59,27,27.4128
603,59,32,115.2349
604,59,47,146.5409
605,59,49,106.5399
606,59,52,157.0376
607,59,54,121.6358
608,59,66,152.7189
609,59,88,95.5023
610,59,99,76.5920
611,60,6,154.6225
612,60,9,175.0054
613,60,19,35.6344
614,60,23,76.7591
615,60,27,187.5783
616,60,31,158.3383
617,60,38,161.6071
618,60,44,199.3588
619,60,54,174.4291
620,60,66,193.7742
621,61,5,89.8124
622,61,8,142.4684
623,61,26,47.0394
624,61,32,139.9942
625,61,34,102.8681
626,61,47,111.2109
627,61,63,196.5337
628,62,2,26.6818
629,62,9,191.1468
630,62,10,45.6148
631,62,37,100.0213
632,62,44,172.4324
633,62,52,128.8032
634,62,57,95.6687
635,62,66,174.2727
636,62,76,165.0633
637,62,78,193.0020
638,62,81,140.4510
639,62,89,162.0653
640,62,90,164.3437
641,62,91,134.0120
642,62,93,67.4772
643,63,8,105.0107
644,63,26,151.3735
645,63,27,192.3718
646,63,31,145.9826
647,63,32,139.4786
648,63,47,131.3729
649,63,61,196.5337
650,63,73,134.4969
651,63,77,47.1880
652,63,94,101.9632
653,64,0,112.3224
654,64,24,153.4213
655,64,25,66.0322
656,64,41,90.7995
657,64,83,129.4081
658,65,12,125.8302
659,65,13,150.0607
660,65,46,49.0268
661,65,53,78.4081
662,65,56,148.2105
663,65,69,77.0953
664,65,98,96.5255
665,66,1,150.9527
666,66,2,174.0072
667,66,6,75.6728
668,66,9,20.5387
669,66,19,180.3395
670,66,27,158.5567
671,66,44,56.8046
672,66,52,98.8471
673,66,54,34.2470
674,66,59,152.7189
675,66,60,193.7742
676,66,62,174.2727
677,66,88,196.7848
678,66,90,94.9821
679,66,99,181.4673
680,67,20,146.7086
681,67,36,91.0235
682,68,2,197.6108
683,68,10,199.9853
684,68,17,20.6320
685,68,21,94.9739
686,68,39,174.5126
687,68,76,89.2313
688,68,78,25.3866
689,68,79,189.5647
690,68,93,150.9912
691,69,12,183.9940
692,69,13,178.6458
693,69,46,117.9757
694,69,53,64.7203
695,69,56,176.3356
696,69,65,77.0953
697,69,98,33.9181
698,70,11,90.4755
699,70,28,72.4799
700,70,31,112.4179
701,70,38,143.3003
702,70,42,178.8713
703,70,85,93.0026
704,70,94,156.3846
705,70,95,72.6346
706,71,5,130.0762
707,71,20,138.7968
708,71,34,126.9905
709,72,18,45.2328
710,72,24,139.4157
711,72,33,183.2335
712,72,35,100.4157
713,72,40,167.2918
714,72,43,123.6887
715,72,45,35.8888
716,72,50,176.2739
717,72,55,180.5021
718,72,58,29.6273
719,72,75,187.5521
720,72,80,45.9428
721,72,84,197.9770
722,72,96,165.9423
723,72,97,184.3201
724,73,31,150.7410
725,73,63,134.4969
726,73,77,110.7344
727,73,85,116.6888
728,73,94,79.1410
729,73,95,173.2654
730,74,7,103.3843
731,74,10,197.5188
732,74,14,138.1789
733,74,33,133.3204
734,74,37,121.0533
735,74,43,184.0454
736,74,46,180.4852
737,74,50,146.8967
738,74,57,134.5493
739,74,81,105.9135
740,74,82,37.3928
741,74,84,152.2166
742,74,89,114.6512
743,74,91,88.1977
744,74,97,125.7753
745,75,16,122.8750
746,75,18,157.4139
747,75,29,152.7618
748,75,35,156.8327
749,75,48,131.5428
750,75,55,147.4363
751,75,58,191.1904
752,75,72,187.5521
753,75,80,190.3721
754,75,92,102.2737
755,75,96,188.7886
756,76,2,139.7772
757,76,10,166.2060
758,76,17,107.8833
759,76,21,159.9966
760,76,52,167.1532
761,76,62,165.0633
762,76,68,89.2313
763,76,78,78.3118
764,76,93,111.3592
765,77,8,145.0636
766,77,19,189.3488
767,77,26,197.9170
768,77,31,100.9177
769,77,32,178.6602
770,77,47,174.9869
771,77,63,47.1880
772,77,73,110.7344
773,77,85,161.5384
774,77,94,57.5916
775,78,2,173.6562
776,78,10,174.6105
777,78,17,44.5787
778,78,21,86.7435
779,78,39,171.0106
780,78,62,193.0020
781,78,68,25.3866
782,78,76,78.3118
783,78,93,126.0539
784,79,17,169.5224
785,79,68,189.5647
786,79,86,161.9038
787,80,15,174.4619
788,80,18,82.4158
789,80,22,188.6238
790,80,24,143.6504
791,80,35,139.9552
792,80,40,121.8853
793,80,43,151.7490
794,80,45,37.5273
795,80,50,198.3103
796,80,55,147.8682
797,80,58,75.5679
798,80,72,45.9428
799,80,75,190.3721
800,80,83,193.0366
801,80,96,124.6621
802,81,1,167.8436
803,81,2,167.1247
804,81,7,76.1229
805,81,10,140.6848
806,81,33,179.0342
807,81,37,49.4240
808,81,44,191.2520
809,81,50,194.0897
810,81,57,100.4523
811,81,62,140.4510
812,81,74,105.9135
813,81,82,107.2085
814,81,84,104.0332
815,81,89,28.6594
816,81,90,156.0932
817,81,91,36.4252
818,81,93,194.1288
819,81,97,123.5317
820,82,0,180.2900
821,82,7,78.0812
822,82,14,139.4183
823,82,24,191.9964
824,82,33,97.5396
825,82,37,136.0978
826,82,43,146.7000
827,82,50,111.7140
828,82,57,160.9086
829,82,74,37.3928
830,82,81,107.2085
831,82,84,125.2910
832,82,89,106.2045
833,82,91,102.0489
834,82,97,90.9745
835,83,4,118.3248
836,83,15,183.5722
837,83,22,123.7720
838,83,24,169.2023
839,83,25,63.3776
840,83,40,118.7280
841,83,45,192.7236
842,83,64,129.4081
843,83,80,193.0366
844,84,1,133.7545
845,84,7,48.8405
846,84,18,191.1319
847,84,24,199.3135
848,84,33,128.9176
849,84,35,172.9594
850,84,37,153.0988
851,84,43,122.4953
852,84,50,140.4321
853,84,58,171.5849
854,84,72,197.9770
855,84,74,152.2166
856,84,81,104.0332
857,84,82,125.2910
858,84,89,75.7167
859,84,90,164.8836
860,84,91,135.4334
861,84,97,56.3584
862,85,11,182.6446
863,85,28,109.0083
864,85,31,114.0550
865,85,42,184.3538
866,85,70,93.0026
867,85,73,116.6888
868,85,77,161.5384
869,85,94,104.0832
870,85,95,58.4421
871,86,3,171.9952
872,86,39,183.7134
873,86,79,161.9038
874,87,3,145.5544
875,87,51,50.4366
876,88,8,185.2118
877,88,27,121.6563
878,88,32,153.1994
879,88,47,177.6828
880,88,49,27.8334
881,88,52,145.6810
882,88,54,176.8623
883,88,59,95.5023
884,88,66,196.7848
885,88,99,19.5157
886,89,1,149.0682
887,89,2,188.4840
888,89,7,54.6006
889,89,10,166.9033
890,89,33,163.2842
891,89,37,77.3827
892,89,43,180.8950
893,89,44,185.8536
894,89,50,177.9367
895,89,57,129.1003
896,89,62,162.0653
897,89,74,114.6512
898,89,81,28.6594
899,89,82,106.2045
900,89,84,75.7167
901,89,90,147.8540
902,89,91,63.2265
903,89,97,101.2338
904,90,1,65.3744
905,90,2,178.2228
906,90,6,73.3769
907,90,7,187.0980
908,90,9,91.9525
909,90,37,168.4887
910,90,44,40.5647
911,90,52,163.4040
912,90,54,125.6611
913,90,62,164.3437
914,90,66,94.9821
915,90,81,156.0932
916,90,84,164.8836
917,90,89,147.8540
918,90,91,185.2966
919,91,2,160.0797
920,91,7,98.9450
921,91,10,122.6985
922,91,33,188.5672
923,91,37,34.0829
924,91,57,71.0426
925,91,62,134.0120
926,91,74,88.1977
927,91,81,36.4252
928,91,82,102.0489
929,91,84,135.4334
930,91,89,63.2265
931,91,90,185.2966
932,91,93,177.6373
933,91,97,144.1762
934,92,16,31.5629
935,92,29,115.9486
936,92,30,157.0591
937,92,48,37.1359
938,92,75,102.2737
939,93,2,52.7958
940,93,10,54.9633
941,93,17,170.6265
942,93,21,153.8667
943,93,37,146.8259
944,93,52,153.0055
945,93,57,116.4661
946,93,62,67.4772
947,93,68,150.9912
948,93,76,111.3592
949,93,78,126.0539
950,93,81,194.1288
951,93,91,177.6373
952,94,31,75.2786
953,94,63,101.9632
954,94,70,156.3846
955,94,73,79.1410
956,94,77,57.5916
957,94,85,104.0832
958,94,95,159.3206
959,95,11,148.1039
960,95,28,52.5381
961,95,31,149.3567
962,95,42,131.2543
963,95,70,72.6346
964,95,73,173.2654
965,95,85,58.4421
966,95,94,159.3206
967,96,4,194.4179
968,96,15,66.2478
969,96,18,184.3507
970,96,22,120.4862
971,96,40,85.6182
972,96,45,160.5534
973,96,55,53.3060
974,96,58,193.5261
975,96,72,165.9423
976,96,75,188.7886
977,96,80,124.6621
978,97,0,198.9366
979,97,1,189.9585
980,97,7,47.4359
981,97,18,190.7155
982,97,24,151.1659
983,97,33,72.7704
984,97,35,189.5446
985,97,37,171.1038
986,97,43,79.8356
987,97,45,185.6559
988,97,50,84.9723
989,97,58,163.3009
990,97,72,184.3201
991,97,74,125.7753
992,97,81,123.5317
993,97,82,90.9745
994,97,84,56.3584
995,97,89,101.2338
996,97,91,144.1762
997,98,3,174.8126
998,98,12,182.8628
999,98,13,163.7757
1000,98,46,142.7180
1001,98,53,49.4049
1002,98,56,161.4047
1003,98,65,96.5255
1004,98,69,33.9181
1005,99,8,175.3801
1006,99,9,192.7362
1007,99,27,103.1688
1008,99,32,144.9013
1009,99,47,171.4264
1010,99,49,40.9484
1011,99,52,138.7074
1012,99,54,159.8815
1013,99,59,76.5920
1014,99,66,181.4673
1015,99,88,19.5157
